time	data	mean	q025	med	q975
157	7.288333330031189e-06	8.719954651617523e-09	7.949095882499877e-10	5.9639567802506004e-09	3.379923270384664e-08
158	7.778333335044082e-06	9.291927532599899e-09	8.513977912142192e-10	6.4039919126842875e-09	3.585874588198262e-08
159	8.191666668059136e-06	9.951966609173183e-09	9.156677256164483e-10	6.9112465049694304e-09	3.818864588598253e-08
160	8.623333335163437e-06	1.0712935491730628e-08	9.915639900661877e-10	7.504620574083253e-09	4.086073043951094e-08
161	8.166666662688181e-06	1.159033472744285e-08	1.0829311831729509e-09	8.182341377172859e-09	4.3892809944609035e-08
162	8.750000005967731e-06	1.2602348826539625e-08	1.2095017109037965e-09	8.967499750798755e-09	4.7348992120692745e-08
163	8.509999994987106e-06	1.3771233326308583e-08	1.3703130271666215e-09	9.89582203387973e-09	5.1318811588231924e-08
164	9.093333338266658e-06	1.5126597420228468e-08	1.5579442231840993e-09	1.1006270081250879e-08	5.5891802968568747e-08
165	9.226666668417202e-06	1.6703532239247713e-08	1.7825235372227583e-09	1.2280279324462308e-08	6.11575008826021e-08
166	1.0321666662568826e-05	1.8544429815194463e-08	2.0586488062849925e-09	1.3771127379529754e-08	6.720587477815137e-08
167	1.1300000004774185e-05	2.0702623710330087e-08	2.4009178673629993e-09	1.5527474073377792e-08	7.419684698925576e-08
168	1.0300000004774184e-05	2.3243425832724137e-08	2.824001720110432e-09	1.7593119439083522e-08	8.227812267493904e-08
169	1.1306666664120434e-05	2.6244483960924853e-08	3.3432051691573816e-09	2.0001940652366654e-08	9.167071259468226e-08
170	1.0806666664120434e-05	2.980266707049257e-08	3.977206281862776e-09	2.2880009039401733e-08	1.026592044993138e-07
171	1.1573333336356983e-05	3.403508488242526e-08	4.676417852791699e-09	2.63527729999629e-08	1.1552821641457595e-07
172	1.210666666889462e-05	3.9089895169021214e-08	5.331543001566073e-09	3.054568093477842e-08	1.3060904563890094e-07
173	1.3699999995225815e-05	4.5161423324105235e-08	6.099245665177319e-09	3.5609437838234685e-08	1.483669718241364e-07
174	1.4319999994748398e-05	5.2487936650722156e-08	7.183015509830753e-09	4.1838047467202455e-08	1.693665042624369e-07
175	1.2918333336476339e-05	6.137311847984624e-08	8.847154983383862e-09	4.965102858095917e-08	1.9434511059005124e-07
176	1.423499999558388e-05	7.219577044338148e-08	1.096878945840121e-08	5.914494098483585e-08	2.2409135928876536e-07
177	1.4435000002745157e-05	8.544581921410032e-08	1.3748844980342536e-08	7.071128135982718e-08	2.596543428574712e-07
178	1.4751666661852699e-05	1.0175576652333721e-07	1.7386870214330842e-08	8.5098225948099e-08	3.023951556903693e-07
179	1.490166667020752e-05	1.2194244969240402e-07	2.21201792162995e-08	1.0303713463607392e-07	3.5398498908876274e-07
180	1.6964999999641937e-05	1.4705634856152443e-07	2.8354280267251988e-08	1.2557990748193223e-07	4.164347004058929e-07
181	1.7588333334805374e-05	1.7847425543632413e-07	3.665152476544702e-08	1.5475807138407908e-07	4.924111082976745e-07
182	1.5481666665910755e-05	2.1800574828129674e-07	4.778399580560852e-08	1.9046364190085697e-07	5.85265847932987e-07
183	1.5898333334566664e-05	2.6802686853976287e-07	6.274791241311008e-08	2.3853389227328146e-07	6.991452663590084e-07
184	1.5648333328598935e-05	3.3169101643707573e-07	8.305847573717867e-08	2.9935690427404713e-07	8.395522490856542e-07
185	1.5331666669491394e-05	4.132006901154223e-07	1.1085976860992139e-07	3.793768192578709e-07	1.0133204513925973e-06
186	1.4981666665910755e-05	5.18186504798632e-07	1.4916324646288915e-07	4.837521250422396e-07	1.2294284555752339e-06
187	1.6426666663643016e-05	6.542308325654132e-07	1.9744092339026785e-07	6.210601363577847e-07	1.4993393045086997e-06
188	1.6576666671997838e-05	8.316157069677419e-07	2.594130641535718e-07	8.017043604116737e-07	1.8380573742041398e-06
189	1.4278333335044083e-05	1.0643443922264515e-06	3.4325551841114006e-07	1.039452433401403e-06	2.264983000743001e-06
190	1.4361666666388172e-05	1.3716236802013934e-06	4.574750206551314e-07	1.343362807518163e-06	2.805664397922306e-06
191	1.3944999997732262e-05	1.7799260894607857e-06	6.140702446204324e-07	1.7473840418971743e-06	3.4935154558203933e-06
192	1.362833333862472e-05	2.3259766549884265e-06	8.474444200473064e-07	2.286564522173819e-06	4.372664126169902e-06
193	1.337833333265699e-05	3.0610178613519484e-06	1.1365011857955255e-06	2.9864015930743382e-06	5.501608696338696e-06
194	1.4835000005132248e-05	4.056983671990947e-06	1.542732398459206e-06	3.997205211352722e-06	6.95803577786075e-06
195	1.5441666662091406e-05	5.415468769238839e-06	2.1252106957325013e-06	5.322651276266573e-06	8.84570636361152e-06
196	1.3791666665672044e-05	7.2808324422064604e-06	2.9480193924491083e-06	7.248233688274646e-06	1.1303743102606037e-05
197	1.5158333335521501e-05	9.859452455093934e-06	4.117790702247072e-06	9.918202570382407e-06	1.4612385765148692e-05
198	1.5025000005370957e-05	1.3448167484852161e-05	5.791526421201435e-06	1.3500782002468998e-05	1.9554706339244682e-05
