time	data	mean	q025	med	q975
200	2.173333338252256e-05	3.322968432468074e-05	2.960183041950145e-05	3.2862862139542304e-05	3.845474116015615e-05
201	2.123333329029276e-05	4.174950532028647e-05	3.669483339334722e-05	4.144815166086693e-05	4.838012855044213e-05
202	1.9449999916993175e-05	5.2662406592638286e-05	4.614722603247025e-05	5.2421555031125245e-05	6.124556113189552e-05
203	2.006666665436936e-05	6.668778996273317e-05	5.7845931530390354e-05	6.640712071282883e-05	7.810925126244037e-05
204	1.988333335485362e-05	8.477190522567155e-05	7.149689648791009e-05	8.426435445819244e-05	0.00010035647860184607
205	1.9399999926216157e-05	0.00010816102560669036	8.860300527100407e-05	0.00010724570666730975	0.00013103052454995967
206	1.9700000055337883e-05	0.00013849753958549126	0.00011013776146131611	0.00013718686422663456	0.00017195574892701784
207	2.1216666626700416e-05	0.00017794531881080284	0.00013788930196787977	0.0001761058053102147	0.00022530427471722898
208	2.1650000064560862e-05	0.00022935109423249708	0.00017345769641784789	0.00022635776375770308	0.00029508196353720357
209	1.909833338897865e-05	0.0002964483823187227	0.00021877407931338578	0.00029104858943724654	0.00038762414306206235
210	1.881499992344926e-05	0.00038410765370152587	0.0002764086864810527	0.00037685649252569445	0.0005105384268419057
211	2.0131666716163327e-05	0.0004986290540411201	0.00034903659541369914	0.0004907327221021831	0.0006742242816378626
212	1.9464999988010124e-05	0.0006480578826667969	0.00044150204178055414	0.0006394470294717048	0.0008970924564787517
213	1.9581666633156504e-05	0.000842472094884284	0.0005591403897509987	0.0008313083125121777	0.0011950300972582524
214	2.111500005257099e-05	0.001094137377051257	0.0007085342764018202	0.0010811570699069896	0.001591009954340074
215	2.2433333253400837e-05	0.0014173411658837476	0.0008976444454413714	0.0013999268507529474	0.00211374909948467
216	2.1299999944662117e-05	0.0018276036213048877	0.0011358230152992291	0.0018032584706240912	0.0027910102564329643
217	1.9516666755822145e-05	0.002339849045062309	0.0014335919016965524	0.002305144154922445	0.0036539696899122722
218	1.9600000073783846e-05	0.0029650903885297055	0.0018073073269254801	0.0028961289204761775	0.004711907014663496
219	1.90833333179617e-05	0.003705396661880879	0.0022696275076902377	0.0035549683315168586	0.005941302438606478
220	1.8566666746599163e-05	0.004547585150256188	0.002807040076929025	0.0043156011132445115	0.0074139288669919645
221	2.019999996310808e-05	0.0054572639662763935	0.0034307247884510818	0.005182909225014743	0.00918469185844983
222	2.0416666589808497e-05	0.006376118646085248	0.004124542178095637	0.006047366615844324	0.011346180649439496
223	2.0566666746599164e-05	0.00722562234849481	0.0048389289279709355	0.006780735278596164	0.013640711173386987
224	2.1216666626700416e-05	0.007918589148105878	0.0054429330155865005	0.007157373448409995	0.01632517966711656
225	2.326666661747744e-05	0.008376427698219334	0.005936419353662955	0.0075996472324121375	0.01920552166179519
226	2.6550000083006828e-05	0.008546711308476215	0.006026986670056962	0.00754331638754244	0.021795582827249
227	2.8800000036891922e-05	0.008415000743262912	0.005665984945755045	0.007176854203758817	0.02376465843689151
228	3.1533333419414485e-05	0.008007084809074961	0.004967743725720836	0.006629807927206708	0.024837193861440225
229	3.101666666359234e-05	0.007381335647514964	0.004196335692256846	0.00599673644086688	0.024745669272124727
230	2.82499999538851e-05	0.006614186064321694	0.003447218928741767	0.005378890886343846	0.022417357128372024
231	2.6283333281069777e-05	0.005783800373461182	0.0027878372201004297	0.004664639217434609	0.01953985660717022
232	2.398333333640766e-05	0.00495693874766818	0.0022467499162261194	0.0038918492299335155	0.016512904523308926
233	2.2500000092229807e-05	0.004181878688824072	0.0018192518093211013	0.003262268452282205	0.013951648355000144
234	2.301666666359234e-05	0.0034873530268850015	0.0014712591468763554	0.002691608704682066	0.011966145196344475
235	2.476666670970724e-05	0.0028855441145382104	0.0011944126781570673	0.0022289009492939675	0.010104761022192037
236	2.596666667281532e-05	0.002376775633531339	0.0009746567815040764	0.001839752443044494	0.008431799456182073
237	2.513333330873872e-05	0.001954148385352008	0.0007998740805397574	0.0015122003214481125	0.0069790412487802204
238	2.488333335485362e-05	0.0016072231317995006	0.0006603374807865354	0.0012452997669751813	0.005748871024108522
239	2.5166666635923397e-05	0.0013245334461494283	0.0005483469072480277	0.00102873958469439	0.004725716804444508
240	2.5416666589808496e-05	0.0010950721580499944	0.0004579984106468558	0.0008532630595795194	0.0038850785094796027
241	2.9566666746599166e-05	0.0009090299994231492	0.0003846668199844015	0.0007109669831540672	0.00319969256838652
242	3.575000004611491e-05	0.0007580553648580932	0.000324774265097509	0.0005953105189761537	0.002643205056169106
243	3.9716666718930224e-05	0.0006352430101568079	0.000275552223800003	0.0005009856501542794	0.0021920199294132837
244	4.014999997233106e-05	0.0005349905302043918	0.00023485153435755802	0.0004237370480887141	0.001825978113400459
245	4.826666661747744e-05	0.00045280654395392855	0.0002009977153840724	0.0003601775892191438	0.0015283666202199917
246	5.2333333271846794e-05	0.00038511578072351595	0.0001726799402983309	0.00030762106573489073	0.0012855965745721806
247	5.6416666589808494e-05	0.0003290825461511894	0.00014886644621592046	0.0002639401192060176	0.0010867546755835649
248	6.246666658058552e-05	0.0002824601800437197	0.0001287404523596136	0.00022744769863754732	0.0009231452222723897
249	7.111666664514638e-05	0.00024346736384628142	0.00011164478376414713	0.00019680408570641684	0.0007872329945278268
250	7.446666658058552e-05	0.0002106888875540752	9.70622986396407e-05	0.00017094294742574614	0.0006743496431421681
251	7.05000000922298e-05	0.00018299712105522087	8.45770119967014e-05	0.00014901106707080182	0.0005801792406910873
252	8.217666674475456e-05	0.00015949011470643134	7.384830145242039e-05	0.000130323981967207	0.0005011671026881096
253	8.876200006603655e-05	0.00013944353291670114	6.459826245557428e-05	0.0001143301597744697	0.00043451063951316794
254	9.266766668369844e-05	0.0001222729793065222	5.659884300795392e-05	0.00010058291100912065	0.0003779877320811119
255	9.736483325496874e-05	0.00010750481961309642	4.9661845157373954e-05	8.871878094522608e-05	0.00032982579584796745
256	0.00010772866673885186	9.475324719169512e-05	4.372121313778858e-05	7.844073396805226e-05	0.00028860245378479294
257	0.00011092866670195993	8.370250201111737e-05	3.858922138065505e-05	6.950478903311314e-05	0.0002531695297989634
258	0.00010431866670380455	7.409287755079648e-05	3.410052837862783e-05	6.17096127082115e-05	0.00022259474262668517
259	0.000103580833244639	6.570972471858799e-05	3.0166134602649704e-05	5.4888268430096124e-05	0.00019611674317376312
260	0.00010173616668213054	5.837477731747938e-05	2.6710950945247395e-05	4.890169112074219e-05	0.0001731102649287286
261	0.00010090616668766432	5.193929341794636e-05	2.3671339979262845e-05	4.3633499889816804e-05	0.00015305897976372075
262	0.00010431866670380455	4.627859007145314e-05	2.0991659188121104e-05	3.89858702116288e-05	0.00013553425306054548
263	0.00011292000005164868	4.128768309257962e-05	1.861420257897155e-05	3.487621058644032e-05	0.00012017840452888616
264	0.00011382000007009465	3.6877789515458876e-05	1.6493882030718482e-05	3.123449886449254e-05	0.00010669148371474438
265	0.00011642249994051179	3.2973512358551986e-05	1.462162422257658e-05	2.800112262624922e-05	9.482075049490257e-05
266	0.0001249691666539082	2.9510563763825635e-05	1.2966887154785167e-05	2.5125130602448843e-05	8.435226949102092e-05
