time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
141	3.654999999880645e-06	3.6102901621751152e-06	3.5871437508151917e-06	3.606780353318546e-06	3.64018461920895e-06	0.9999980842743617	0.9999980425875977	0.9999980818044466	0.9999981322798964	0.5509
142	3.4949999965387163e-06	3.6393884861759705e-06	3.6158435594545275e-06	3.635843987900555e-06	3.669794869687845e-06	0.9999981063614912	0.9999980651947069	0.9999981039156202	0.9999981539301562	0.5509
143	3.758333333134409e-06	3.6720090579066423e-06	3.6480254550940276e-06	3.6684754994510415e-06	3.7029468173746563e-06	0.9999981281765984	0.9999980875222295	0.9999981257544743	0.9999981753139716	0.5509
144	4.213333337789239e-06	3.7082267252994496e-06	3.6837976482607575e-06	3.7046799358760168e-06	3.7397757993617756e-06	0.9999981497426045	0.9999981095933275	0.9999981473441046	0.9999981964538767	0.5509
145	4.646666660778506e-06	3.748160028475338e-06	3.723282832030553e-06	3.7445678025621863e-06	3.7803756091682e-06	0.9999981710816279	0.9999981314304018	0.9999981687066564	0.9999982173716165	0.5509
146	4.986666669372038e-06	3.7919202728389085e-06	3.766579242760866e-06	3.7882600815800195e-06	3.824850347838861e-06	0.9999981922149501	0.9999981530550928	0.9999981898634402	0.999998238088147	0.5509
147	5.081666663523662e-06	3.839625885981033e-06	3.8137851168073173e-06	3.835901760072175e-06	3.873296721288457e-06	0.9999982131630207	0.9999981744882795	0.9999982108349328	0.9999982586236352	0.5509
148	5.706666666507527e-06	3.8914038293302284e-06	3.8649986905280416e-06	3.8876271233561774e-06	3.925811713405286e-06	0.9999982339455081	0.9999981957500806	0.9999982316407758	0.999998278997459	0.5509
149	5.623333335163438e-06	3.947382184390299e-06	3.920318200278367e-06	3.943570162697963e-06	3.982538567538827e-06	0.9999982545813064	0.9999982168598536	0.9999982522997768	0.9999982992282076	0.5509
150	5.62166666734301e-06	4.0077027940298845e-06	3.979915423814535e-06	4.003855371589157e-06	4.0436779842077565e-06	0.9999982750885948	0.9999982378361949	0.9999982728300014	0.9999983193336809	0.5509
151	5.641666669252683e-06	4.072519972086942e-06	4.044031825765915e-06	4.068558090374281e-06	4.109391353671259e-06	0.9999982954849487	0.9999982586969406	0.9999982932491848	0.99999833933089	0.5509
152	6.3599999985677445e-06	4.141976938201497e-06	4.112733747904126e-06	4.137899658942043e-06	4.179815940639707e-06	0.9999983157872463	0.9999982794591651	0.9999983135742521	0.9999983592362891	0.5509
153	7.0483333309860255e-06	4.21629811374912e-06	4.1862416530568554e-06	4.212137616039767e-06	4.255148474630738e-06	0.999998336011997	0.999998300112437	0.9999983339430354	0.9999983790663344	0.5509
154	6.648333328598935e-06	4.2956782493491194e-06	4.264782363037005e-06	4.29139637895423e-06	4.335590648682321e-06	0.9999983561752663	0.9999983206806994	0.9999983542731061	0.9999983988367552	0.5509
155	6.753333329673125e-06	4.380327998610985e-06	4.3485826996545254e-06	4.3759065887935535e-06	4.4214099265691565e-06	0.9999983762926392	0.9999983412002854	0.9999983745542014	0.9999984185628218	0.5509
156	6.824999998209681e-06	4.470489275445977e-06	4.4378694847219695e-06	4.465932130998785e-06	4.512803975665215e-06	0.9999983963792733	0.999998361686623	0.9999983948015093	0.9999984382594006	0.5509
157	7.288333330031189e-06	4.566421561288938e-06	4.532869540050275e-06	4.5617368910092386e-06	4.61000790096893e-06	0.9999984164499075	0.9999983821546999	0.9999984150298107	0.9999984579409551	0.5509
158	7.778333335044082e-06	4.668392779392003e-06	4.6338096874518104e-06	4.663584754266395e-06	4.7132934979322375e-06	0.9999984365188783	0.9999984026191187	0.9999984352534792	0.999998477621545	0.555533333
159	8.191666668059136e-06	4.776680014761202e-06	4.7409595301231e-06	4.7717133320931745e-06	4.822975152977209e-06	0.9999984566001257	0.9999984230940966	0.9999984554864814	0.9999984973148266	0.560166667
160	8.623333335163437e-06	4.891579509397532e-06	4.854699108030676e-06	4.886436837356436e-06	4.939375547654313e-06	0.9999984767072368	0.999998443593466	0.9999984757423764	0.9999985170340527	0.5648
161	8.166666662688181e-06	5.013388296334169e-06	4.97525495025104e-06	5.0081323241456e-06	5.06278245741216e-06	0.9999984968534404	0.9999984641306743	0.9999984960434263	0.999998536792147	0.569433333
162	8.750000005967731e-06	5.1424810364399825e-06	5.103013311962893e-06	5.137093303905767e-06	5.193582204414512e-06	0.9999985170516787	0.9999984847188301	0.9999985163955101	0.9999985566018449	0.5740666670000001
163	8.509999994987106e-06	5.279211547585668e-06	5.238376106111383e-06	5.273711871851226e-06	5.332156657395715e-06	0.9999985373146071	0.9999985053707774	0.9999985367831252	0.9999985764829603	0.5787
164	9.093333338266658e-06	5.423986727585922e-06	5.381745245642548e-06	5.418322672704856e-06	5.478899062212618e-06	0.9999985576545511	0.9999985260836948	0.9999985571642536	0.9999985964725204	0.5787
165	9.226666668417202e-06	5.577243313602352e-06	5.533522643502358e-06	5.571401491074389e-06	5.634165671322599e-06	0.9999985780834953	0.9999985468686685	0.9999985776335216	0.9999986165488629	0.581783333
166	1.0321666662568826e-05	5.739439902171338e-06	5.694110212635387e-06	5.733427180871808e-06	5.7984882920670544e-06	0.9999985986130704	0.9999985677549676	0.9999985982025552	0.9999986367233668	0.580233333
