time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
109	3.278333321301203e-06	3.2257901913817825e-06	2.7270063033142014e-06	3.142418124340939e-06	4.656769390310704e-06	1.1710957787446952e-10	-1.3216879859353883e-10	5.361779490975374e-16	1.8611187809354247e-10	0.44439999999999996
110	3.1883332852048113e-06	3.0779219296321517e-06	2.5933553561351546e-06	2.995199484354446e-06	4.459561269711324e-06	9.823164519646562e-11	-1.2861983589051448e-10	5.760865429399518e-13	1.9732283266602655e-10	0.44439999999999996
111	3.098333249108419e-06	2.9383324263245343e-06	2.467644711131337e-06	2.8562266137537646e-06	4.2723075888128405e-06	8.05851764420499e-11	-1.3149429299894867e-10	2.830331701785151e-17	1.8751153970123432e-10	0.428983333
112	2.4970000288771137e-06	2.8066202319926012e-06	2.3494521916104236e-06	2.728676245623012e-06	4.094660155970824e-06	6.750161754053492e-11	-1.320950456125233e-10	2.230426344234579e-16	1.8969755190230957e-10	0.413566667
113	2.165666736453024e-06	2.682396650458788e-06	2.238528158075179e-06	2.609169899204253e-06	3.926263789992592e-06	6.49155252393026e-11	-1.172948805796603e-10	1.6103133303874305e-11	1.8784252562344556e-10	0.39815
114	1.5943334079325431e-06	2.5652859477503723e-06	2.1344323635009688e-06	2.4939046409681848e-06	3.7667221468069987e-06	4.9897139850946507e-11	-1.328867835052103e-10	1.4438893658909606e-16	1.8370950977139291e-10	0.382733333
115	1.3845000288771136e-06	2.4549260611894914e-06	2.0366716015905197e-06	2.386100018265806e-06	3.6156486627240055e-06	3.776008345231049e-11	-1.3705622634513206e-10	1.3185583413318374e-22	2.0806878072526033e-10	0.367316667
116	1.3845000288771136e-06	2.350968762401189e-06	1.944891438844335e-06	2.28288468148146e-06	3.4726675229991634e-06	4.405434169074143e-11	-1.203816254930774e-10	9.500628343280497e-12	1.9155854933545135e-10	0.3519
117	1.1428334223710997e-06	2.2530808360504163e-06	1.858754545403471e-06	2.1882990618053485e-06	3.337414450123303e-06	3.726246479451864e-11	-1.3754241728982079e-10	3.737026811347827e-12	2.1244779854008526e-10	0.3519
118	1.052500036096392e-06	2.1609436396797337e-06	1.7777998119452108e-06	2.100260701229742e-06	3.2095373295517743e-06	2.4526971410015914e-11	-1.3037294630178073e-10	-5.682973131345034e-12	2.1284355588005338e-10	0.3519
119	9.621666498216837e-07	2.0742529957058275e-06	1.7019923807145594e-06	2.017995142723799e-06	3.0886966898564874e-06	4.0407486361518106e-11	-1.3108799021667732e-10	1.2838199769954602e-11	2.0575526908951862e-10	0.3519
