time	data	mean	q025	med	q975
145	1.2221666658182065e-05	2.3914193334635915e-06	1.259830920499725e-06	2.352771713125447e-06	4.0360973194150185e-06
146	1.1303333335346628e-05	2.3042748092364176e-06	1.2185952127999757e-06	2.272755091739218e-06	3.893895251270317e-06
147	1.0706666644808031e-05	2.224161172894816e-06	1.1806616842888464e-06	2.1993699080400343e-06	3.761515767609697e-06
148	7.921666649553656e-06	2.1505850002315572e-06	1.145934930676531e-06	2.13214402660214e-06	3.639420617235249e-06
149	7.6050000073341475e-06	2.083098893526572e-06	1.1143024235227371e-06	2.068803926953396e-06	3.5269242505232484e-06
150	7.218333331463845e-06	2.021297124276341e-06	1.0855661779862488e-06	2.0108549789975986e-06	3.4234154800722324e-06
151	7.075000023728123e-06	1.9648202819356953e-06	1.0586826245429136e-06	1.957974721815953e-06	3.3283561846664985e-06
152	7.443333316364131e-06	1.9133474049890676e-06	1.0283071809503894e-06	1.909848224022226e-06	3.241276284577156e-06
153	7.803333292204587e-06	1.8665949975074005e-06	1.0007578475097564e-06	1.8662091573688143e-06	3.161739422458538e-06
154	9.4216666926957e-06	1.8243050116066102e-06	9.758868399404603e-07	1.8268285651167514e-06	3.0893269220048512e-06
155	9.076666687087232e-06	1.7862541547364618e-06	9.534198245429357e-07	1.791514702075194e-06	3.023684411147395e-06
156	8.666666637905305e-06	1.752246198435979e-06	9.33137656341974e-07	1.7600866990405325e-06	2.9645056928267474e-06
157	8.32166663229684e-06	1.7221128133149169e-06	9.151638711023804e-07	1.7323845052796767e-06	2.9115244634378257e-06
158	7.723333364683216e-06	1.6957117991947708e-06	8.994001718125225e-07	1.7082686150111037e-06	2.864506018263379e-06
159	8.243333368134581e-06	1.6729209187762212e-06	8.857827996903415e-07	1.6863410772996935e-06	2.8243349653396262e-06
160	7.286666701755527e-06	1.6536417371829248e-06	8.776670010377362e-07	1.6638534354284746e-06	2.7926298674352345e-06
161	1.0099999974114775e-05	1.637799711315799e-06	8.723992336014208e-07	1.6449496721087424e-06	2.7662398285370192e-06
162	1.1579999970663411e-05	1.6253395442364027e-06	8.689413216305033e-07	1.626988375028058e-06	2.7450757704889783e-06
163	1.1709999971526252e-05	1.6162298313129287e-06	8.672955641008599e-07	1.612961605230709e-06	2.729060356415903e-06
164	1.1766666698304164e-05	1.6104597740409583e-06	8.67487571492937e-07	1.6044714753542855e-06	2.7194852405157653e-06
165	1.4916666659476327e-05	1.6080375439557048e-06	8.695600763290167e-07	1.599530669874957e-06	2.7173565492657293e-06
166	1.705666664049383e-05	1.6089933442290142e-06	8.708416937168308e-07	1.5981413895013625e-06	2.7203966799354714e-06
167	1.662333330428436e-05	1.6133823291540533e-06	8.736792323961754e-07	1.6019020112652927e-06	2.7286937333577933e-06
168	1.8656666657750646e-05	1.6212817202437388e-06	8.786608768513257e-07	1.6093272277138118e-06	2.7423799763636715e-06
169	2.31749999978429e-05	1.6327927101208694e-06	8.827955882005376e-07	1.6182474955037403e-06	2.761617641027493e-06
