# 0.1.0+578d682 (2026-08-12)
replicate	draw	t	S	E	I	R	Dead	flow_infection	flow_onset	flow_recovery	flow_death
11	11	24	178	1	1	0	1	0	0	0	0
11	11	25	178	1	1	0	1	0	0	0	0
11	11	26	178	1	1	0	1	0	0	0	0
11	11	27	178	1	1	0	1	0	0	0	0
11	11	28	178	1	1	0	1	0	0	0	0
11	11	29	178	1	1	0	1	0	0	0	0
11	11	30	178	1	1	0	1	0	0	0	0
11	11	31	178	1	1	0	1	0	0	0	0
11	11	32	178	1	0	1	1	0	0	1	0
11	11	33	178	0	1	1	1	0	1	0	0
11	11	34	178	0	1	1	1	0	0	0	0
11	11	35	178	0	1	1	1	0	0	0	0
11	11	36	178	0	1	1	1	0	0	0	0
11	11	37	177	1	0	2	1	1	0	1	0
12	12	0	178	3	0	0	0	0	0	0	0
12	12	1	178	3	0	0	0	0	0	0	0
12	12	2	178	3	0	0	0	0	0	0	0
12	12	3	178	3	0	0	0	0	0	0	0
12	12	4	178	3	0	0	0	0	0	0	0
12	12	5	178	3	0	0	0	0	0	0	0
12	12	6	178	3	0	0	0	0	0	0	0
12	12	7	178	3	0	0	0	0	0	0	0
12	12	8	178	2	1	0	0	0	1	0	0
12	12	9	178	2	1	0	0	0	0	0	0
12	12	10	178	2	1	0	0	0	0	0	0
12	12	11	178	2	1	0	0	0	0	0	0
12	12	12	178	2	1	0	0	0	0	0	0
12	12	13	178	2	1	0	0	0	0	0	0
12	12	14	178	2	1	0	0	0	0	0	0
12	12	15	178	1	2	0	0	0	1	0	0
12	12	16	176	3	2	0	0	2	0	0	0
12	12	17	175	4	2	0	0	1	0	0	0
12	12	18	175	4	1	0	1	0	0	0	1
12	12	19	175	3	2	0	1	0	1	0	0
12	12	20	175	3	2	0	1	0	0	0	0
12	12	21	175	3	2	0	1	0	0	0	0
12	12	22	174	4	2	0	1	1	0	0	0
12	12	23	174	4	2	0	1	0	0	0	0
12	12	24	173	4	3	0	1	1	1	0	0
12	12	25	173	3	4	0	1	0	1	0	0
12	12	26	172	4	4	0	1	1	0	0	0
12	12	27	171	5	4	0	1	1	0	0	0
12	12	28	169	7	3	1	1	2	0	1	0
12	12	29	169	7	3	1	1	0	0	0	0
12	12	30	168	7	4	1	1	1	1	0	0
12	12	31	167	7	5	1	1	1	1	0	0
12	12	32	166	8	4	1	2	1	0	0	1
12	12	33	165	9	4	1	2	1	0	0	0
12	12	34	164	10	3	1	3	1	0	0	1
12	12	35	163	8	6	1	3	1	3	0	0
12	12	36	162	9	5	1	4	1	0	0	1
12	12	37	160	10	6	1	4	2	1	0	0
13	13	0	180	1	0	0	0	0	0	0	0
13	13	1	180	1	0	0	0	0	0	0	0
13	13	2	180	1	0	0	0	0	0	0	0
13	13	3	180	1	0	0	0	0	0	0	0
13	13	4	180	1	0	0	0	0	0	0	0
13	13	5	180	1	0	0	0	0	0	0	0
13	13	6	180	1	0	0	0	0	0	0	0
13	13	7	180	1	0	0	0	0	0	0	0
13	13	8	180	1	0	0	0	0	0	0	0
13	13	9	180	1	0	0	0	0	0	0	0
13	13	10	180	1	0	0	0	0	0	0	0
13	13	11	180	1	0	0	0	0	0	0	0
13	13	12	180	1	0	0	0	0	0	0	0
13	13	13	180	1	0	0	0	0	0	0	0
13	13	14	180	1	0	0	0	0	0	0	0
13	13	15	180	0	1	0	0	0	1	0	0
13	13	16	180	0	1	0	0	0	0	0	0
13	13	17	178	2	1	0	0	2	0	0	0
13	13	18	178	2	1	0	0	0	0	0	0
13	13	19	178	2	1	0	0	0	0	0	0
13	13	20	178	2	1	0	0	0	0	0	0
13	13	21	178	2	1	0	0	0	0	0	0
13	13	22	178	2	1	0	0	0	0	0	0
13	13	23	178	2	1	0	0	0	0	0	0
13	13	24	178	2	1	0	0	0	0	0	0
13	13	25	177	3	1	0	0	1	0	0	0
13	13	26	177	3	1	0	0	0	0	0	0
13	13	27	177	3	1	0	0	0	0	0	0
13	13	28	177	2	2	0	0	0	1	0	0
13	13	29	176	3	1	0	1	1	0	0	1
13	13	30	176	1	3	0	1	0	2	0	0
13	13	31	176	1	3	0	1	0	0	0	0
13	13	32	174	3	2	0	2	2	0	0	1
13	13	33	174	3	2	0	2	0	0	0	0
13	13	34	173	4	2	0	2	1	0	0	0
13	13	35	173	3	3	0	2	0	1	0	0
13	13	36	171	5	3	0	2	2	0	0	0
13	13	37	171	3	5	0	2	0	2	0	0
14	14	0	180	1	0	0	0	0	0	0	0
14	14	1	180	1	0	0	0	0	0	0	0
14	14	2	180	0	1	0	0	0	1	0	0
14	14	3	180	0	1	0	0	0	0	0	0
14	14	4	179	1	1	0	0	1	0	0	0
14	14	5	179	1	1	0	0	0	0	0	0
14	14	6	179	1	1	0	0	0	0	0	0
14	14	7	179	1	0	1	0	0	0	1	0
14	14	8	179	1	0	1	0	0	0	0	0
14	14	9	179	1	0	1	0	0	0	0	0
14	14	10	179	1	0	1	0	0	0	0	0
14	14	11	179	1	0	1	0	0	0	0	0
14	14	12	179	1	0	1	0	0	0	0	0
14	14	13	179	1	0	1	0	0	0	0	0
14	14	14	179	1	0	1	0	0	0	0	0
14	14	15	179	1	0	1	0	0	0	0	0
14	14	16	179	0	1	1	0	0	1	0	0
14	14	17	179	0	1	1	0	0	0	0	0
14	14	18	179	0	1	1	0	0	0	0	0
14	14	19	179	0	1	1	0	0	0	0	0
14	14	20	179	0	1	1	0	0	0	0	0
14	14	21	179	0	1	1	0	0	0	0	0
14	14	22	179	0	1	1	0	0	0	0	0
14	14	23	178	1	1	1	0	1	0	0	0
14	14	24	177	1	2	1	0	1	1	0	0
14	14	25	176	2	1	1	1	1	0	0	1
14	14	26	176	2	1	1	1	0	0	0	0
14	14	27	176	2	1	1	1	0	0	0	0
14	14	28	176	2	1	1	1	0	0	0	0
14	14	29	176	2	1	1	1	0	0	0	0
14	14	30	176	1	2	1	1	0	1	0	0
14	14	31	175	2	2	1	1	1	0	0	0
14	14	32	174	3	2	1	1	1	0	0	0
14	14	33	173	4	1	2	1	1	0	1	0
14	14	34	173	4	1	2	1	0	0	0	0
14	14	35	171	6	1	2	1	2	0	0	0
14	14	36	171	5	2	2	1	0	1	0	0
14	14	37	171	4	2	3	1	0	1	1	0
15	15	0	180	1	0	0	0	0	0	0	0
15	15	1	180	1	0	0	0	0	0	0	0
15	15	2	180	1	0	0	0	0	0	0	0
15	15	3	180	0	1	0	0	0	1	0	0
15	15	4	180	0	1	0	0	0	0	0	0
15	15	5	180	0	1	0	0	0	0	0	0
15	15	6	180	0	1	0	0	0	0	0	0
15	15	7	179	1	1	0	0	1	0	0	0
15	15	8	178	2	1	0	0	1	0	0	0
15	15	9	178	2	1	0	0	0	0	0	0
15	15	10	178	2	1	0	0	0	0	0	0
15	15	11	178	2	1	0	0	0	0	0	0
15	15	12	178	2	1	0	0	0	0	0	0
15	15	13	178	1	2	0	0	0	1	0	0
15	15	14	178	1	1	1	0	0	0	1	0
15	15	15	178	1	1	1	0	0	0	0	0
15	15	16	178	1	1	1	0	0	0	0	0
15	15	17	178	1	1	1	0	0	0	0	0
15	15	18	178	1	1	1	0	0	0	0	0
15	15	19	178	1	1	1	0	0	0	0	0
15	15	20	178	1	1	1	0	0	0	0	0
15	15	21	178	1	1	1	0	0	0	0	0
15	15	22	177	2	1	1	0	1	0	0	0
15	15	23	176	3	1	1	0	1	0	0	0
15	15	24	176	3	1	1	0	0	0	0	0
15	15	25	176	3	1	1	0	0	0	0	0
15	15	26	176	3	1	1	0	0	0	0	0
15	15	27	176	3	1	1	0	0	0	0	0
15	15	28	176	2	2	1	0	0	1	0	0
15	15	29	175	3	2	1	0	1	0	0	0
15	15	30	174	4	2	1	0	1	0	0	0
15	15	31	173	5	2	1	0	1	0	0	0
15	15	32	173	4	3	1	0	0	1	0	0
15	15	33	173	4	3	1	0	0	0	0	0
15	15	34	172	4	4	1	0	1	1	0	0
15	15	35	172	4	4	1	0	0	0	0	0
15	15	36	171	3	6	1	0	1	2	0	0
15	15	37	170	4	5	2	0	1	0	1	0
16	16	0	179	2	0	0	0	0	0	0	0
16	16	1	179	2	0	0	0	0	0	0	0
16	16	2	179	2	0	0	0	0	0	0	0
16	16	3	179	2	0	0	0	0	0	0	0
16	16	4	179	2	0	0	0	0	0	0	0
16	16	5	179	2	0	0	0	0	0	0	0
16	16	6	179	1	1	0	0	0	1	0	0
16	16	7	177	3	1	0	0	2	0	0	0
16	16	8	177	3	1	0	0	0	0	0	0
16	16	9	176	4	0	0	1	1	0	0	1
16	16	10	176	4	0	0	1	0	0	0	0
16	16	11	176	4	0	0	1	0	0	0	0
16	16	12	176	3	1	0	1	0	1	0	0
16	16	13	176	3	1	0	1	0	0	0	0
16	16	14	176	3	1	0	1	0	0	0	0
16	16	15	176	2	2	0	1	0	1	0	0
16	16	16	176	2	1	0	2	0	0	0	1
16	16	17	175	3	1	0	2	1	0	0	0
16	16	18	175	3	1	0	2	0	0	0	0
16	16	19	175	3	0	1	2	0	0	1	0
16	16	20	175	3	0	1	2	0	0	0	0
16	16	21	175	2	1	1	2	0	1	0	0
16	16	22	175	2	0	1	3	0	0	0	1
16	16	23	175	2	0	1	3	0	0	0	0
16	16	24	175	2	0	1	3	0	0	0	0
16	16	25	175	1	1	1	3	0	1	0	0
16	16	26	175	1	1	1	3	0	0	0	0
16	16	27	175	1	1	1	3	0	0	0	0
16	16	28	175	1	1	1	3	0	0	0	0
16	16	29	174	2	1	1	3	1	0	0	0
16	16	30	173	3	1	1	3	1	0	0	0
16	16	31	173	2	2	1	3	0	1	0	0
16	16	32	173	2	2	1	3	0	0	0	0
16	16	33	173	2	2	1	3	0	0	0	0
16	16	34	173	1	3	1	3	0	1	0	0
16	16	35	171	3	3	1	3	2	0	0	0
16	16	36	170	3	4	1	3	1	1	0	0
16	16	37	170	3	4	1	3	0	0	0	0
17	17	0	179	2	0	0	0	0	0	0	0
17	17	1	179	2	0	0	0	0	0	0	0
17	17	2	179	1	1	0	0	0	1	0	0
17	17	3	178	2	1	0	0	1	0	0	0
17	17	4	178	2	1	0	0	0	0	0	0
17	17	5	178	1	2	0	0	0	1	0	0
17	17	6	177	2	2	0	0	1	0	0	0
17	17	7	177	2	2	0	0	0	0	0	0
17	17	8	177	2	2	0	0	0	0	0	0
17	17	9	177	2	2	0	0	0	0	0	0
17	17	10	175	4	2	0	0	2	0	0	0
17	17	11	175	4	2	0	0	0	0	0	0
17	17	12	174	5	2	0	0	1	0	0	0
17	17	13	174	4	3	0	0	0	1	0	0
17	17	14	174	3	4	0	0	0	1	0	0
17	17	15	174	3	4	0	0	0	0	0	0
17	17	16	173	4	4	0	0	1	0	0	0
17	17	17	172	5	4	0	0	1	0	0	0
17	17	18	172	4	5	0	0	0	1	0	0
17	17	19	170	6	5	0	0	2	0	0	0
17	17	20	169	6	6	0	0	1	1	0	0
17	17	21	165	10	6	0	0	4	0	0	0
17	17	22	162	8	9	2	0	3	5	2	0
17	17	23	160	10	9	2	0	2	0	0	0
17	17	24	158	10	11	2	0	2	2	0	0
17	17	25	155	11	11	4	0	3	2	2	0
17	17	26	154	11	12	4	0	1	1	0	0
17	17	27	151	14	10	5	1	3	0	1	1
17	17	28	149	15	8	7	2	2	1	2	1
17	17	29	146	16	7	8	4	3	2	1	2
17	17	30	144	15	9	9	4	2	3	1	0
17	17	31	143	14	8	12	4	1	2	3	0
17	17	32	142	15	8	12	4	1	0	0	0
17	17	33	139	17	9	12	4	3	1	0	0
17	17	34	135	18	11	13	4	4	3	1	0
17	17	35	132	18	11	15	5	3	3	2	1
17	17	36	130	18	12	15	6	2	2	0	1
17	17	37	129	15	15	16	6	1	4	1	0
18	18	0	180	1	0	0	0	0	0	0	0
18	18	1	180	1	0	0	0	0	0	0	0
18	18	2	180	1	0	0	0	0	0	0	0
18	18	3	180	1	0	0	0	0	0	0	0
18	18	4	180	1	0	0	0	0	0	0	0
18	18	5	180	0	1	0	0	0	1	0	0
18	18	6	179	1	1	0	0	1	0	0	0
18	18	7	179	1	1	0	0	0	0	0	0
18	18	8	179	1	1	0	0	0	0	0	0
18	18	9	179	1	1	0	0	0	0	0	0
18	18	10	179	1	1	0	0	0	0	0	0
18	18	11	179	0	2	0	0	0	1	0	0
18	18	12	178	1	2	0	0	1	0	0	0
18	18	13	178	1	2	0	0	0	0	0	0
18	18	14	176	3	2	0	0	2	0	0	0
18	18	15	175	3	3	0	0	1	1	0	0
18	18	16	174	4	3	0	0	1	0	0	0
18	18	17	171	6	3	0	1	3	1	0	1
18	18	18	170	7	3	0	1	1	0	0	0
18	18	19	169	5	5	0	2	1	3	0	1
18	18	20	168	4	7	0	2	1	2	0	0
18	18	21	166	5	8	0	2	2	1	0	0
18	18	22	165	5	9	0	2	1	1	0	0
18	18	23	165	2	11	1	2	0	3	1	0
18	18	24	162	5	11	1	2	3	0	0	0
18	18	25	161	5	10	2	3	1	1	1	1
18	18	26	156	9	11	2	3	5	1	0	0
18	18	27	152	13	9	4	3	4	0	2	0
18	18	28	150	14	9	5	3	2	1	1	0
18	18	29	150	12	10	5	4	0	2	0	1
18	18	30	149	9	14	5	4	1	4	0	0
18	18	31	148	7	16	5	5	1	3	0	1
18	18	32	145	9	16	6	5	3	1	1	0
18	18	33	141	13	16	6	5	4	0	0	0
18	18	34	138	13	19	6	5	3	3	0	0
18	18	35	134	15	19	7	6	4	2	1	1
18	18	36	130	17	18	9	7	4	2	2	1
18	18	37	124	21	20	9	7	6	2	0	0
19	19	0	176	5	0	0	0	0	0	0	0
19	19	1	176	3	2	0	0	0	2	0	0
19	19	2	176	3	2	0	0	0	0	0	0
19	19	3	176	3	2	0	0	0	0	0	0
19	19	4	176	2	3	0	0	0	1	0	0
19	19	5	175	3	3	0	0	1	0	0	0
19	19	6	174	4	3	0	0	1	0	0	0
19	19	7	171	6	4	0	0	3	1	0	0
19	19	8	169	8	4	0	0	2	0	0	0
19	19	9	168	6	7	0	0	1	3	0	0
19	19	10	167	7	5	1	1	1	0	1	1
19	19	11	166	7	6	1	1	1	1	0	0
19	19	12	165	7	5	3	1	1	1	2	0
19	19	13	165	7	5	3	1	0	0	0	0
19	19	14	164	7	6	3	1	1	1	0	0
19	19	15	163	7	6	3	2	1	1	0	1
19	19	16	162	7	6	4	2	1	1	1	0
19	19	17	161	7	6	5	2	1	1	1	0
19	19	18	160	8	5	6	2	1	0	1	0
19	19	19	159	8	5	7	2	1	1	1	0
19	19	20	159	7	6	7	2	0	1	0	0
19	19	21	159	7	5	7	3	0	0	0	1
19	19	22	159	7	5	7	3	0	0	0	0
19	19	23	159	7	4	7	4	0	0	0	1
19	19	24	159	7	4	7	4	0	0	0	0
19	19	25	158	8	3	8	4	1	0	1	0
19	19	26	158	7	4	8	4	0	1	0	0
19	19	27	158	7	4	8	4	0	0	0	0
19	19	28	158	7	3	8	5	0	0	0	1
19	19	29	155	10	3	8	5	3	0	0	0
19	19	30	155	7	5	8	6	0	3	0	1
19	19	31	153	9	5	8	6	2	0	0	0
19	19	32	151	11	5	8	6	2	0	0	0
19	19	33	150	9	7	8	7	1	3	0	1
19	19	34	149	10	7	8	7	1	0	0	0
19	19	35	147	10	8	8	8	2	2	0	1
19	19	36	147	9	9	8	8	0	1	0	0
19	19	37	146	9	8	10	8	1	1	2	0
20	20	0	177	4	0	0	0	0	0	0	0
20	20	1	177	4	0	0	0	0	0	0	0
20	20	2	177	4	0	0	0	0	0	0	0
20	20	3	177	4	0	0	0	0	0	0	0
20	20	4	177	4	0	0	0	0	0	0	0
20	20	5	177	2	2	0	0	0	2	0	0
20	20	6	175	4	2	0	0	2	0	0	0
20	20	7	175	3	2	0	1	0	1	0	1
20	20	8	175	3	2	0	1	0	0	0	0
20	20	9	175	3	2	0	1	0	0	0	0
20	20	10	175	3	2	0	1	0	0	0	0
20	20	11	174	4	2	0	1	1	0	0	0
20	20	12	173	4	3	0	1	1	1	0	0
20	20	13	173	4	3	0	1	0	0	0	0
20	20	14	173	4	3	0	1	0	0	0	0
20	20	15	173	3	4	0	1	0	1	0	0
20	20	16	171	5	4	0	1	2	0	0	0
20	20	17	170	6	4	0	1	1	0	0	0
20	20	18	169	6	4	1	1	1	1	1	0
20	20	19	168	7	4	1	1	1	0	0	0
20	20	20	168	6	5	1	1	0	1	0	0
20	20	21	167	7	4	2	1	1	0	1	0
20	20	22	167	7	4	2	1	0	0	0	0
20	20	23	166	8	4	2	1	1	0	0	0
20	20	24	166	8	4	2	1	0	0	0	0
20	20	25	165	9	3	3	1	1	0	1	0
20	20	26	164	9	4	3	1	1	1	0	0
20	20	27	164	8	5	3	1	0	1	0	0
20	20	28	162	9	5	3	2	2	1	0	1
20	20	29	161	9	5	4	2	1	1	1	0
20	20	30	160	10	5	4	2	1	0	0	0
20	20	31	160	9	6	4	2	0	1	0	0
20	20	32	158	11	4	5	3	2	0	1	1
20	20	33	158	10	5	5	3	0	1	0	0
20	20	34	157	10	5	6	3	1	1	1	0
20	20	35	157	9	5	7	3	0	1	1	0
20	20	36	155	10	6	7	3	2	1	0	0
20	20	37	155	10	5	8	3	0	0	1	0
21	21	0	179	2	0	0	0	0	0	0	0
21	21	1	179	1	1	0	0	0	1	0	0
21	21	2	178	1	2	0	0	1	1	0	0
21	21	3	177	2	2	0	0	1	0	0	0
21	21	4	177	2	2	0	0	0	0	0	0
21	21	5	177	2	2	0	0	0	0	0	0
21	21	6	176	2	3	0	0	1	1	0	0
21	21	7	176	2	3	0	0	0	0	0	0
21	21	8	174	4	3	0	0	2	0	0	0
21	21	9	174	3	4	0	0	0	1	0	0
21	21	10	173	2	3	3	0	1	2	3	0
21	21	11	173	1	3	4	0	0	1	1	0
21	21	12	173	1	3	4	0	0	0	0	0
21	21	13	173	1	2	4	1	0	0	0	1
21	21	14	173	1	2	4	1	0	0	0	0
21	21	15	173	1	2	4	1	0	0	0	0
21	21	16	172	1	3	4	1	1	1	0	0
21	21	17	172	1	2	4	2	0	0	0	1
21	21	18	172	1	2	4	2	0	0	0	0
21	21	19	172	1	2	4	2	0	0	0	0
21	21	20	171	2	1	5	2	1	0	1	0
21	21	21	171	2	1	5	2	0	0	0	0
21	21	22	170	2	2	5	2	1	1	0	0
21	21	23	169	3	2	5	2	1	0	0	0
21	21	24	169	2	3	5	2	0	1	0	0
21	21	25	169	2	2	6	2	0	0	1	0
21	21	26	169	2	2	6	2	0	0	0	0
21	21	27	168	3	2	6	2	1	0	0	0
21	21	28	168	3	2	6	2	0	0	0	0
21	21	29	168	3	2	6	2	0	0	0	0
21	21	30	168	2	3	6	2	0	1	0	0
21	21	31	167	3	3	6	2	1	0	0	0
21	21	32	167	3	2	6	3	0	0	0	1
21	21	33	166	4	2	6	3	1	0	0	0
21	21	34	166	4	2	6	3	0	0	0	0
21	21	35	166	4	2	6	3	0	0	0	0
21	21	36	165	5	1	7	3	1	0	1	0
21	21	37	165	5	1	7	3	0	0	0	0
22	22	0	178	3	0	0	0	0	0	0	0
22	22	1	178	3	0	0	0	0	0	0	0
22	22	2	178	3	0	0	0	0	0	0	0
22	22	3	178	3	0	0	0	0	0	0	0
22	22	4	178	3	0	0	0	0	0	0	0
22	22	5	178	3	0	0	0	0	0	0	0
22	22	6	178	3	0	0	0	0	0	0	0
22	22	7	178	3	0	0	0	0	0	0	0
22	22	8	178	3	0	0	0	0	0	0	0
22	22	9	178	2	1	0	0	0	1	0	0
22	22	10	178	2	1	0	0	0	0	0	0
22	22	11	178	2	1	0	0	0	0	0	0
22	22	12	178	2	1	0	0	0	0	0	0
22	22	13	178	2	1	0	0	0	0	0	0
22	22	14	177	3	1	0	0	1	0	0	0
22	22	15	177	2	2	0	0	0	1	0	0
22	22	16	174	5	2	0	0	3	0	0	0
22	22	17	172	7	1	0	1	2	0	0	1
22	22	18	172	6	2	0	1	0	1	0	0
22	22	19	171	7	2	0	1	1	0	0	0
22	22	20	168	9	3	0	1	3	1	0	0
22	22	21	168	8	4	0	1	0	1	0	0
22	22	22	167	8	3	0	3	1	1	0	2
22	22	23	167	6	5	0	3	0	2	0	0
22	22	24	164	7	7	0	3	3	2	0	0
22	22	25	162	9	5	0	5	2	0	0	2
22	22	26	159	11	6	0	5	3	1	0	0
22	22	27	158	12	6	0	5	1	0	0	0
22	22	28	154	15	6	1	5	4	1	1	0
22	22	29	154	12	8	2	5	0	3	1	0
22	22	30	151	13	8	3	6	3	2	1	1
22	22	31	150	12	10	3	6	1	2	0	0
22	22	32	146	13	13	3	6	4	3	0	0
22	22	33	141	17	7	6	10	5	1	3	4
22	22	34	139	16	9	6	11	2	3	0	1
22	22	35	136	18	10	6	11	3	1	0	0
22	22	36	134	19	11	6	11	2	1	0	0
22	22	37	130	20	12	6	13	4	3	0	2
23	23	0	178	3	0	0	0	0	0	0	0
23	23	1	178	3	0	0	0	0	0	0	0
23	23	2	178	2	1	0	0	0	1	0	0
23	23	3	178	2	1	0	0	0	0	0	0
23	23	4	178	2	1	0	0	0	0	0	0
23	23	5	178	2	1	0	0	0	0	0	0
23	23	6	178	2	1	0	0	0	0	0	0
23	23	7	178	2	1	0	0	0	0	0	0
23	23	8	178	2	1	0	0	0	0	0	0
23	23	9	177	2	2	0	0	1	1	0	0
23	23	10	177	2	2	0	0	0	0	0	0
23	23	11	177	2	2	0	0	0	0	0	0
23	23	12	177	2	2	0	0	0	0	0	0
23	23	13	177	2	1	1	0	0	0	1	0
23	23	14	176	3	1	1	0	1	0	0	0
23	23	15	176	2	2	1	0	0	1	0	0
23	23	16	176	2	2	1	0	0	0	0	0
23	23	17	176	2	2	1	0	0	0	0	0
23	23	18	175	2	2	2	0	1	1	1	0
23	23	19	175	2	2	2	0	0	0	0	0
23	23	20	175	1	3	2	0	0	1	0	0
23	23	21	174	2	3	2	0	1	0	0	0
23	23	22	174	2	3	2	0	0	0	0	0
23	23	23	173	2	4	2	0	1	1	0	0
23	23	24	173	2	3	3	0	0	0	1	0
23	23	25	172	3	2	3	1	1	0	0	1
23	23	26	171	3	2	4	1	1	1	1	0
23	23	27	171	3	2	4	1	0	0	0	0
23	23	28	171	3	1	4	2	0	0	0	1
23	23	29	171	3	1	4	2	0	0	0	0
23	23	30	171	3	1	4	2	0	0	0	0
23	23	31	171	3	1	4	2	0	0	0	0
23	23	32	170	4	1	4	2	1	0	0	0
23	23	33	170	3	2	4	2	0	1	0	0
23	23	34	170	2	3	4	2	0	1	0	0
23	23	35	170	2	3	4	2	0	0	0	0
23	23	36	170	2	3	4	2	0	0	0	0
23	23	37	169	3	3	4	2	1	0	0	0
24	24	0	179	2	0	0	0	0	0	0	0
24	24	1	179	2	0	0	0	0	0	0	0
24	24	2	179	2	0	0	0	0	0	0	0
24	24	3	179	1	1	0	0	0	1	0	0
24	24	4	179	1	1	0	0	0	0	0	0
24	24	5	179	1	1	0	0	0	0	0	0
24	24	6	179	1	1	0	0	0	0	0	0
24	24	7	179	1	1	0	0	0	0	0	0
24	24	8	179	1	1	0	0	0	0	0	0
24	24	9	179	1	1	0	0	0	0	0	0
24	24	10	178	2	1	0	0	1	0	0	0
24	24	11	178	1	2	0	0	0	1	0	0
24	24	12	177	2	1	1	0	1	0	1	0
24	24	13	176	2	2	1	0	1	1	0	0
24	24	14	174	4	2	1	0	2	0	0	0
24	24	15	174	2	4	1	0	0	2	0	0
24	24	16	173	3	4	1	0	1	0	0	0
24	24	17	173	3	4	1	0	0	0	0	0
24	24	18	173	3	3	2	0	0	0	1	0
24	24	19	172	3	4	2	0	1	1	0	0
24	24	20	171	4	3	3	0	1	0	1	0
24	24	21	171	3	4	3	0	0	1	0	0
24	24	22	171	3	4	3	0	0	0	0	0
24	24	23	170	4	4	3	0	1	0	0	0
24	24	24	169	5	3	4	0	1	0	1	0
24	24	25	169	4	4	4	0	0	1	0	0
24	24	26	168	4	5	4	0	1	1	0	0
24	24	27	168	3	5	5	0	0	1	1	0
24	24	28	167	4	4	6	0	1	0	1	0
24	24	29	167	4	3	7	0	0	0	1	0
24	24	30	166	3	5	7	0	1	2	0	0
24	24	31	165	4	5	7	0	1	0	0	0
24	24	32	165	4	5	7	0	0	0	0	0
24	24	33	165	3	6	7	0	0	1	0	0
24	24	34	165	3	6	7	0	0	0	0	0
24	24	35	165	3	6	7	0	0	0	0	0
24	24	36	165	3	6	7	0	0	0	0	0
24	24	37	165	3	6	7	0	0	0	0	0
25	25	0	178	3	0	0	0	0	0	0	0
25	25	1	178	3	0	0	0	0	0	0	0
25	25	2	178	2	1	0	0	0	1	0	0
25	25	3	178	1	2	0	0	0	1	0	0
25	25	4	178	1	2	0	0	0	0	0	0
25	25	5	177	2	1	0	1	1	0	0	1
25	25	6	177	1	2	0	1	0	1	0	0
25	25	7	177	1	2	0	1	0	0	0	0
25	25	8	177	1	2	0	1	0	0	0	0
25	25	9	177	0	3	0	1	0	1	0	0
25	25	10	176	1	3	0	1	1	0	0	0
25	25	11	176	1	3	0	1	0	0	0	0
25	25	12	174	2	3	1	1	2	1	1	0
25	25	13	174	2	2	1	2	0	0	0	1
25	25	14	172	4	1	2	2	2	0	1	0
25	25	15	172	4	1	2	2	0	0	0	0
25	25	16	172	2	3	2	2	0	2	0	0
25	25	17	170	4	2	3	2	2	0	1	0
25	25	18	169	5	2	3	2	1	0	0	0
25	25	19	168	6	1	4	2	1	0	1	0
25	25	20	168	5	2	4	2	0	1	0	0
25	25	21	168	5	2	4	2	0	0	0	0
25	25	22	168	5	2	4	2	0	0	0	0
25	25	23	167	4	4	4	2	1	2	0	0
25	25	24	166	5	3	5	2	1	0	1	0
25	25	25	166	3	5	5	2	0	2	0	0
25	25	26	166	2	6	5	2	0	1	0	0
25	25	27	166	2	6	5	2	0	0	0	0
25	25	28	164	4	6	5	2	2	0	0	0
25	25	29	164	3	7	5	2	0	1	0	0
25	25	30	163	4	6	6	2	1	0	1	0
25	25	31	162	5	6	6	2	1	0	0	0
25	25	32	160	6	6	6	3	2	1	0	1
25	25	33	159	7	6	6	3	1	0	0	0
25	25	34	158	8	4	7	4	1	0	1	1
25	25	35	158	8	4	7	4	0	0	0	0
25	25	36	158	7	4	7	5	0	1	0	1
25	25	37	156	9	3	8	5	2	0	1	0
26	26	0	178	3	0	0	0	0	0	0	0
26	26	1	178	2	1	0	0	0	1	0	0
26	26	2	176	4	1	0	0	2	0	0	0
26	26	3	176	3	2	0	0	0	1	0	0
26	26	4	176	3	2	0	0	0	0	0	0
26	26	5	176	3	2	0	0	0	0	0	0
26	26	6	176	3	2	0	0	0	0	0	0
26	26	7	176	3	2	0	0	0	0	0	0
26	26	8	176	3	2	0	0	0	0	0	0
26	26	9	176	3	2	0	0	0	0	0	0
26	26	10	175	4	2	0	0	1	0	0	0
26	26	11	173	5	3	0	0	2	1	0	0
26	26	12	170	8	2	0	1	3	0	0	1
26	26	13	170	8	2	0	1	0	0	0	0
26	26	14	169	9	1	1	1	1	0	1	0
26	26	15	169	9	1	1	1	0	0	0	0
26	26	16	168	10	1	1	1	1	0	0	0
26	26	17	167	11	1	1	1	1	0	0	0
26	26	18	165	11	3	1	1	2	2	0	0
26	26	19	164	11	4	1	1	1	1	0	0
26	26	20	164	10	5	1	1	0	1	0	0
26	26	21	164	9	5	2	1	0	1	1	0
26	26	22	162	8	8	2	1	2	3	0	0
26	26	23	161	7	10	2	1	1	2	0	0
26	26	24	158	9	10	2	2	3	1	0	1
26	26	25	155	11	8	4	3	3	1	2	1
26	26	26	151	15	8	4	3	4	0	0	0
26	26	27	150	16	7	5	3	1	0	1	0
26	26	28	147	15	10	5	4	3	4	0	1
26	26	29	143	16	12	5	5	4	3	0	1
26	26	30	141	17	11	6	6	2	1	1	1
26	26	31	139	17	12	6	7	2	2	0	1
26	26	32	137	16	14	7	7	2	3	1	0
26	26	33	134	19	12	9	7	3	0	2	0
