beta	z_lat	d_inf	delta	e0_extra	R0
0.2467320710436136	21.791230812132675	13.212355944287031	0.48401621867587774	1.696882752801302	3.2599119454993386
0.3521953655730169	19.32334552943223	7.860574543941315	0.32385754445449094	0.8026117157004795	2.768457925117362
0.4900639762913673	21.88686098072947	7.770636975776026	0.45720052414181767	2.346425674947118	3.808109254665524
0.256903208111863	24.799397448899917	7.775252217385295	0.4450983192790742	2.898403182725259	1.9974872385251587
0.3738668681462904	15.252300151520872	7.328883183732574	0.32403494927676224	0.5429447420157142	2.740026602912111
0.34698948251927964	20.839517003953496	12.638119621873162	0.3817857845025542	2.2233697187981307	4.385294587610523
0.34450545975624447	19.106724628006532	9.289135609918457	0.3336918872493784	3.660356070499229	3.2001579340330606
0.35738899743301134	18.367823599485497	7.9423964587994496	0.3401144391170404	3.516158989307112	2.8385251076258347
0.3134593174763172	16.287540104937175	7.565625866657865	0.3801469904135676	2.7519130334444215	2.3715159204437453
0.3123783019297959	22.634457468002413	9.572156671422007	0.4556637126780018	3.877247614427888	2.9901340468247737
0.350443068920007	18.34007179310973	9.483887025204302	0.3210463851813683	1.5460459078368598	3.3235624744032313
0.25716743372532647	16.976042511789682	11.440591431692244	0.3775489578976351	0.5404569183333887	2.942147538788253
0.44410228376677113	19.502087921825265	11.501873602720448	0.4933609383946004	0.3236041162721819	5.10800833456489
0.44092378339614735	19.127098889961097	13.987184578437503	0.48955708556388977	1.0412350615162829	6.16728234338491
0.40980156733125656	22.120752273668252	13.724995280077925	0.4953930536948655	0.6635761445220739	5.624524577390032
0.39227852452041634	24.051369510042836	13.425708772207596	0.4760203162802421	0.9256385277657667	5.266617227802406
0.4603043690622688	24.78308029947868	13.916074915335049	0.4710304373419841	0.8410056025663872	6.405630083726566
0.4119798395128339	26.31135439176709	13.380050046676397	0.3915200671778633	0.6267290519827737	5.512310870903428
0.2916605160447523	17.13790725943864	11.880755757604659	0.47964533412928334	0.7816967225673317	3.465147355264637
0.3056506183947914	21.445392366072156	12.770154900233573	0.4693212009311639	1.4557582315334856	3.9032057422536672
0.28919843166866493	23.2887040855541	11.688925756277328	0.479526738030173	2.99522364429444	3.3804189966068665
0.3352095431439199	25.622859437710588	9.930028053037129	0.38330086019470416	3.309943181915675	3.328640167064884
0.3539843345593751	22.704484159866006	8.734702830729697	0.3471358714741455	3.1189230765205735	3.091947969109742
