# 0.1.0+e44f04a (2026-09-09)
replicate	draw	t	t_start	t_stop	S	I	H	R	flow_infection	flow_sick	flow_recover
78	78	6	5	6	3	0	8	18	0	1	2
78	78	7	6	7	3	0	5	21	0	0	3
78	78	8	7	8	3	0	3	23	0	0	2
78	78	9	8	9	3	0	3	23	0	0	0
78	78	10	9	10	3	0	1	25	0	0	2
78	78	11	10	11	3	0	1	25	0	0	0
78	78	12	11	12	3	0	1	25	0	0	0
78	78	13	12	13	3	0	1	25	0	0	0
78	78	14	13	14	3	0	1	25	0	0	0
78	78	15	14	15	3	0	1	25	0	0	0
79	79	1	1	1	14	3	11	0	0	0	0
79	79	2	1	2	3	6	16	3	11	8	3
79	79	3	2	3	1	5	13	9	2	3	6
79	79	4	3	4	0	4	8	16	1	2	7
79	79	5	4	5	0	1	7	20	0	3	4
79	79	6	5	6	0	0	6	22	0	1	2
79	79	7	6	7	0	0	6	22	0	0	0
79	79	8	7	8	0	0	5	23	0	0	1
79	79	9	8	9	0	0	4	24	0	0	1
79	79	10	9	10	0	0	4	24	0	0	0
79	79	11	10	11	0	0	2	26	0	0	2
79	79	12	11	12	0	0	2	26	0	0	0
79	79	13	12	13	0	0	1	27	0	0	1
79	79	14	13	14	0	0	1	27	0	0	0
79	79	15	14	15	0	0	1	27	0	0	0
80	80	1	1	1	19	7	2	0	0	0	0
80	80	2	1	2	17	4	6	1	2	5	1
80	80	3	2	3	15	2	9	2	2	4	1
80	80	4	3	4	13	2	7	6	2	2	4
80	80	5	4	5	11	3	7	7	2	1	1
80	80	6	5	6	11	2	8	7	0	1	0
80	80	7	6	7	11	0	9	8	0	2	1
80	80	8	7	8	11	0	8	9	0	0	1
80	80	9	8	9	11	0	7	10	0	0	1
80	80	10	9	10	11	0	6	11	0	0	1
80	80	11	10	11	11	0	5	12	0	0	1
80	80	12	11	12	11	0	4	13	0	0	1
80	80	13	12	13	11	0	4	13	0	0	0
80	80	14	13	14	11	0	2	15	0	0	2
80	80	15	14	15	11	0	1	16	0	0	1
81	81	1	1	1	13	11	4	0	0	0	0
81	81	2	1	2	1	15	9	3	12	8	3
81	81	3	2	3	0	3	20	5	1	13	2
81	81	4	3	4	0	2	12	14	0	1	9
81	81	5	4	5	0	1	9	18	0	1	4
81	81	6	5	6	0	0	7	21	0	1	3
81	81	7	6	7	0	0	6	22	0	0	1
81	81	8	7	8	0	0	4	24	0	0	2
81	81	9	8	9	0	0	3	25	0	0	1
81	81	10	9	10	0	0	1	27	0	0	2
81	81	11	10	11	0	0	1	27	0	0	0
81	81	12	11	12	0	0	0	28	0	0	1
81	81	13	12	13	0	0	0	28	0	0	0
81	81	14	13	14	0	0	0	28	0	0	0
81	81	15	14	15	0	0	0	28	0	0	0
82	82	1	1	1	14	7	6	0	0	0	0
82	82	2	1	2	9	6	8	4	5	6	4
82	82	3	2	3	7	1	10	9	2	7	5
82	82	4	3	4	6	0	7	14	1	2	5
82	82	5	4	5	6	0	4	17	0	0	3
82	82	6	5	6	6	0	2	19	0	0	2
82	82	7	6	7	6	0	1	20	0	0	1
82	82	8	7	8	6	0	0	21	0	0	1
82	82	9	8	9	6	0	0	21	0	0	0
82	82	10	9	10	6	0	0	21	0	0	0
82	82	11	10	11	6	0	0	21	0	0	0
82	82	12	11	12	6	0	0	21	0	0	0
82	82	13	12	13	6	0	0	21	0	0	0
82	82	14	13	14	6	0	0	21	0	0	0
82	82	15	14	15	6	0	0	21	0	0	0
83	83	1	1	1	20	6	3	0	0	0	0
83	83	2	1	2	19	3	4	3	1	4	3
83	83	3	2	3	17	4	5	3	2	1	0
83	83	4	3	4	13	5	7	4	4	3	1
83	83	5	4	5	12	3	6	8	1	3	4
83	83	6	5	6	12	2	4	11	0	1	3
83	83	7	6	7	12	1	3	13	0	1	2
83	83	8	7	8	12	0	3	14	0	1	1
83	83	9	8	9	12	0	1	16	0	0	2
83	83	10	9	10	12	0	1	16	0	0	0
83	83	11	10	11	12	0	1	16	0	0	0
83	83	12	11	12	12	0	1	16	0	0	0
83	83	13	12	13	12	0	0	17	0	0	1
83	83	14	13	14	12	0	0	17	0	0	0
83	83	15	14	15	12	0	0	17	0	0	0
84	84	1	1	1	24	3	0	0	0	0	0
84	84	2	1	2	24	1	2	0	0	2	0
84	84	3	2	3	24	0	3	0	0	1	0
84	84	4	3	4	24	0	2	1	0	0	1
84	84	5	4	5	24	0	2	1	0	0	0
84	84	6	5	6	24	0	2	1	0	0	0
84	84	7	6	7	24	0	2	1	0	0	0
84	84	8	7	8	24	0	1	2	0	0	1
84	84	9	8	9	24	0	1	2	0	0	0
84	84	10	9	10	24	0	1	2	0	0	0
84	84	11	10	11	24	0	0	3	0	0	1
84	84	12	11	12	24	0	0	3	0	0	0
84	84	13	12	13	24	0	0	3	0	0	0
84	84	14	13	14	24	0	0	3	0	0	0
84	84	15	14	15	24	0	0	3	0	0	0
85	85	1	1	1	13	12	3	0	0	0	0
85	85	2	1	2	2	11	14	1	11	12	1
85	85	3	2	3	2	5	15	6	0	6	5
85	85	4	3	4	1	4	11	12	1	2	6
85	85	5	4	5	0	2	9	17	1	3	5
85	85	6	5	6	0	0	9	19	0	2	2
85	85	7	6	7	0	0	7	21	0	0	2
85	85	8	7	8	0	0	5	23	0	0	2
85	85	9	8	9	0	0	4	24	0	0	1
85	85	10	9	10	0	0	4	24	0	0	0
85	85	11	10	11	0	0	2	26	0	0	2
85	85	12	11	12	0	0	1	27	0	0	1
85	85	13	12	13	0	0	1	27	0	0	0
85	85	14	13	14	0	0	0	28	0	0	1
85	85	15	14	15	0	0	0	28	0	0	0
86	86	1	1	1	12	7	8	0	0	0	0
86	86	2	1	2	12	3	7	5	0	4	5
86	86	3	2	3	10	0	11	6	2	5	1
86	86	4	3	4	10	0	9	8	0	0	2
86	86	5	4	5	10	0	7	10	0	0	2
86	86	6	5	6	10	0	6	11	0	0	1
86	86	7	6	7	10	0	4	13	0	0	2
86	86	8	7	8	10	0	2	15	0	0	2
86	86	9	8	9	10	0	2	15	0	0	0
86	86	10	9	10	10	0	1	16	0	0	1
86	86	11	10	11	10	0	1	16	0	0	0
86	86	12	11	12	10	0	0	17	0	0	1
86	86	13	12	13	10	0	0	17	0	0	0
86	86	14	13	14	10	0	0	17	0	0	0
86	86	15	14	15	10	0	0	17	0	0	0
87	87	1	1	1	22	2	3	0	0	0	0
87	87	2	1	2	21	2	4	0	1	1	0
87	87	3	2	3	21	1	4	1	0	1	1
87	87	4	3	4	20	0	6	1	1	2	0
87	87	5	4	5	20	0	6	1	0	0	0
87	87	6	5	6	20	0	5	2	0	0	1
87	87	7	6	7	20	0	5	2	0	0	0
87	87	8	7	8	20	0	5	2	0	0	0
87	87	9	8	9	20	0	4	3	0	0	1
87	87	10	9	10	20	0	3	4	0	0	1
87	87	11	10	11	20	0	1	6	0	0	2
87	87	12	11	12	20	0	1	6	0	0	0
87	87	13	12	13	20	0	1	6	0	0	0
87	87	14	13	14	20	0	1	6	0	0	0
87	87	15	14	15	20	0	0	7	0	0	1
88	88	1	1	1	15	7	6	0	0	0	0
88	88	2	1	2	4	9	13	2	11	9	2
88	88	3	2	3	1	7	13	7	3	5	5
88	88	4	3	4	1	2	12	13	0	5	6
88	88	5	4	5	1	0	9	18	0	2	5
88	88	6	5	6	1	0	7	20	0	0	2
88	88	7	6	7	1	0	4	23	0	0	3
88	88	8	7	8	1	0	2	25	0	0	2
88	88	9	8	9	1	0	0	27	0	0	2
88	88	10	9	10	1	0	0	27	0	0	0
88	88	11	10	11	1	0	0	27	0	0	0
88	88	12	11	12	1	0	0	27	0	0	0
88	88	13	12	13	1	0	0	27	0	0	0
88	88	14	13	14	1	0	0	27	0	0	0
88	88	15	14	15	1	0	0	27	0	0	0
89	89	1	1	1	8	10	10	0	0	0	0
89	89	2	1	2	5	5	14	4	3	8	4
89	89	3	2	3	5	3	10	10	0	2	6
89	89	4	3	4	5	2	7	14	0	1	4
89	89	5	4	5	5	1	6	16	0	1	2
89	89	6	5	6	4	2	3	19	1	0	3
89	89	7	6	7	4	2	3	19	0	0	0
89	89	8	7	8	4	1	2	21	0	1	2
89	89	9	8	9	4	0	2	22	0	1	1
89	89	10	9	10	4	0	1	23	0	0	1
89	89	11	10	11	4	0	0	24	0	0	1
89	89	12	11	12	4	0	0	24	0	0	0
89	89	13	12	13	4	0	0	24	0	0	0
89	89	14	13	14	4	0	0	24	0	0	0
89	89	15	14	15	4	0	0	24	0	0	0
90	90	1	1	1	11	10	7	0	0	0	0
90	90	2	1	2	9	4	13	2	2	8	2
90	90	3	2	3	8	3	12	5	1	2	3
90	90	4	3	4	8	2	11	7	0	1	2
90	90	5	4	5	8	0	8	12	0	2	5
90	90	6	5	6	8	0	5	15	0	0	3
90	90	7	6	7	8	0	2	18	0	0	3
90	90	8	7	8	8	0	1	19	0	0	1
90	90	9	8	9	8	0	1	19	0	0	0
90	90	10	9	10	8	0	1	19	0	0	0
90	90	11	10	11	8	0	1	19	0	0	0
90	90	12	11	12	8	0	1	19	0	0	0
90	90	13	12	13	8	0	0	20	0	0	1
90	90	14	13	14	8	0	0	20	0	0	0
90	90	15	14	15	8	0	0	20	0	0	0
91	91	1	1	1	8	12	9	0	0	0	0
91	91	2	1	2	3	4	19	3	5	13	3
91	91	3	2	3	2	1	18	8	1	4	5
91	91	4	3	4	2	0	14	13	0	1	5
91	91	5	4	5	2	0	8	19	0	0	6
91	91	6	5	6	2	0	6	21	0	0	2
91	91	7	6	7	2	0	4	23	0	0	2
91	91	8	7	8	2	0	3	24	0	0	1
91	91	9	8	9	2	0	2	25	0	0	1
91	91	10	9	10	2	0	2	25	0	0	0
91	91	11	10	11	2	0	1	26	0	0	1
91	91	12	11	12	2	0	0	27	0	0	1
91	91	13	12	13	2	0	0	27	0	0	0
91	91	14	13	14	2	0	0	27	0	0	0
91	91	15	14	15	2	0	0	27	0	0	0
92	92	1	1	1	19	2	7	0	0	0	0
92	92	2	1	2	4	13	9	2	15	4	2
92	92	3	2	3	0	5	17	6	4	12	4
92	92	4	3	4	0	1	18	9	0	4	3
92	92	5	4	5	0	0	16	12	0	1	3
92	92	6	5	6	0	0	10	18	0	0	6
92	92	7	6	7	0	0	9	19	0	0	1
92	92	8	7	8	0	0	7	21	0	0	2
92	92	9	8	9	0	0	7	21	0	0	0
92	92	10	9	10	0	0	5	23	0	0	2
92	92	11	10	11	0	0	4	24	0	0	1
92	92	12	11	12	0	0	4	24	0	0	0
92	92	13	12	13	0	0	4	24	0	0	0
92	92	14	13	14	0	0	3	25	0	0	1
92	92	15	14	15	0	0	1	27	0	0	2
93	93	1	1	1	13	6	9	0	0	0	0
93	93	2	1	2	0	13	11	4	13	6	4
93	93	3	2	3	0	4	18	6	0	9	2
93	93	4	3	4	0	0	18	10	0	4	4
93	93	5	4	5	0	0	12	16	0	0	6
93	93	6	5	6	0	0	8	20	0	0	4
93	93	7	6	7	0	0	6	22	0	0	2
93	93	8	7	8	0	0	5	23	0	0	1
93	93	9	8	9	0	0	3	25	0	0	2
93	93	10	9	10	0	0	1	27	0	0	2
93	93	11	10	11	0	0	1	27	0	0	0
93	93	12	11	12	0	0	1	27	0	0	0
93	93	13	12	13	0	0	1	27	0	0	0
93	93	14	13	14	0	0	1	27	0	0	0
93	93	15	14	15	0	0	1	27	0	0	0
94	94	1	1	1	8	10	10	0	0	0	0
94	94	2	1	2	6	3	12	7	2	9	7
94	94	3	2	3	5	2	8	13	1	2	6
94	94	4	3	4	5	0	6	17	0	2	4
94	94	5	4	5	5	0	3	20	0	0	3
94	94	6	5	6	5	0	0	23	0	0	3
94	94	7	6	7	5	0	0	23	0	0	0
94	94	8	7	8	5	0	0	23	0	0	0
94	94	9	8	9	5	0	0	23	0	0	0
94	94	10	9	10	5	0	0	23	0	0	0
94	94	11	10	11	5	0	0	23	0	0	0
94	94	12	11	12	5	0	0	23	0	0	0
94	94	13	12	13	5	0	0	23	0	0	0
94	94	14	13	14	5	0	0	23	0	0	0
94	94	15	14	15	5	0	0	23	0	0	0
95	95	1	1	1	14	11	3	0	0	0	0
95	95	2	1	2	0	9	18	1	14	16	1
95	95	3	2	3	0	2	17	9	0	7	8
95	95	4	3	4	0	1	11	16	0	1	7
95	95	5	4	5	0	0	11	17	0	1	1
95	95	6	5	6	0	0	8	20	0	0	3
95	95	7	6	7	0	0	5	23	0	0	3
95	95	8	7	8	0	0	3	25	0	0	2
95	95	9	8	9	0	0	1	27	0	0	2
95	95	10	9	10	0	0	1	27	0	0	0
95	95	11	10	11	0	0	0	28	0	0	1
95	95	12	11	12	0	0	0	28	0	0	0
95	95	13	12	13	0	0	0	28	0	0	0
95	95	14	13	14	0	0	0	28	0	0	0
95	95	15	14	15	0	0	0	28	0	0	0
96	96	1	1	1	12	9	7	0	0	0	0
96	96	2	1	2	12	2	11	3	0	7	3
96	96	3	2	3	11	1	9	7	1	2	4
96	96	4	3	4	11	1	7	9	0	0	2
96	96	5	4	5	10	1	3	14	1	1	5
96	96	6	5	6	10	0	4	14	0	1	0
96	96	7	6	7	10	0	3	15	0	0	1
96	96	8	7	8	10	0	1	17	0	0	2
96	96	9	8	9	10	0	1	17	0	0	0
96	96	10	9	10	10	0	0	18	0	0	1
96	96	11	10	11	10	0	0	18	0	0	0
96	96	12	11	12	10	0	0	18	0	0	0
96	96	13	12	13	10	0	0	18	0	0	0
96	96	14	13	14	10	0	0	18	0	0	0
96	96	15	14	15	10	0	0	18	0	0	0
97	97	1	1	1	15	9	3	0	0	0	0
97	97	2	1	2	10	6	8	3	5	8	3
97	97	3	2	3	2	11	10	4	8	3	1
97	97	4	3	4	1	3	15	8	1	9	4
97	97	5	4	5	1	2	10	14	0	1	6
97	97	6	5	6	1	0	7	19	0	2	5
97	97	7	6	7	1	0	5	21	0	0	2
97	97	8	7	8	1	0	4	22	0	0	1
97	97	9	8	9	1	0	4	22	0	0	0
97	97	10	9	10	1	0	2	24	0	0	2
97	97	11	10	11	1	0	2	24	0	0	0
97	97	12	11	12	1	0	2	24	0	0	0
97	97	13	12	13	1	0	2	24	0	0	0
97	97	14	13	14	1	0	0	26	0	0	2
97	97	15	14	15	1	0	0	26	0	0	0
98	98	1	1	1	19	7	2	0	0	0	0
98	98	2	1	2	0	14	10	4	19	12	4
98	98	3	2	3	0	3	15	10	0	11	6
98	98	4	3	4	0	1	13	14	0	2	4
98	98	5	4	5	0	1	6	21	0	0	7
98	98	6	5	6	0	0	5	23	0	1	2
98	98	7	6	7	0	0	1	27	0	0	4
98	98	8	7	8	0	0	1	27	0	0	0
98	98	9	8	9	0	0	1	27	0	0	0
98	98	10	9	10	0	0	1	27	0	0	0
98	98	11	10	11	0	0	0	28	0	0	1
98	98	12	11	12	0	0	0	28	0	0	0
98	98	13	12	13	0	0	0	28	0	0	0
98	98	14	13	14	0	0	0	28	0	0	0
98	98	15	14	15	0	0	0	28	0	0	0
99	99	1	1	1	13	10	5	0	0	0	0
99	99	2	1	2	9	5	11	3	4	9	3
99	99	3	2	3	9	2	9	8	0	3	5
99	99	4	3	4	9	0	8	11	0	2	3
99	99	5	4	5	9	0	5	14	0	0	3
99	99	6	5	6	9	0	2	17	0	0	3
99	99	7	6	7	9	0	2	17	0	0	0
99	99	8	7	8	9	0	2	17	0	0	0
99	99	9	8	9	9	0	0	19	0	0	2
99	99	10	9	10	9	0	0	19	0	0	0
99	99	11	10	11	9	0	0	19	0	0	0
99	99	12	11	12	9	0	0	19	0	0	0
99	99	13	12	13	9	0	0	19	0	0	0
99	99	14	13	14	9	0	0	19	0	0	0
99	99	15	14	15	9	0	0	19	0	0	0
100	100	1	1	1	10	9	8	0	0	0	0
100	100	2	1	2	6	7	11	3	4	6	3
100	100	3	2	3	3	4	15	5	3	6	2
100	100	4	3	4	2	1	13	11	1	4	6
100	100	5	4	5	2	0	11	14	0	1	3
100	100	6	5	6	2	0	8	17	0	0	3
100	100	7	6	7	2	0	6	19	0	0	2
100	100	8	7	8	2	0	5	20	0	0	1
100	100	9	8	9	2	0	4	21	0	0	1
100	100	10	9	10	2	0	2	23	0	0	2
100	100	11	10	11	2	0	1	24	0	0	1
100	100	12	11	12	2	0	0	25	0	0	1
100	100	13	12	13	2	0	0	25	0	0	0
100	100	14	13	14	2	0	0	25	0	0	0
100	100	15	14	15	2	0	0	25	0	0	0
101	101	1	1	1	25	1	2	0	0	0	0
101	101	2	1	2	25	0	3	0	0	1	0
101	101	3	2	3	25	0	2	1	0	0	1
101	101	4	3	4	25	0	1	2	0	0	1
101	101	5	4	5	25	0	1	2	0	0	0
101	101	6	5	6	25	0	1	2	0	0	0
101	101	7	6	7	25	0	1	2	0	0	0
101	101	8	7	8	25	0	1	2	0	0	0
101	101	9	8	9	25	0	0	3	0	0	1
101	101	10	9	10	25	0	0	3	0	0	0
101	101	11	10	11	25	0	0	3	0	0	0
101	101	12	11	12	25	0	0	3	0	0	0
101	101	13	12	13	25	0	0	3	0	0	0
101	101	14	13	14	25	0	0	3	0	0	0
101	101	15	14	15	25	0	0	3	0	0	0
102	102	1	1	1	14	10	4	0	0	0	0
102	102	2	1	2	11	6	9	2	3	7	2
102	102	3	2	3	8	4	12	4	3	5	2
102	102	4	3	4	8	1	15	4	0	3	0
102	102	5	4	5	8	0	13	7	0	1	3
102	102	6	5	6	8	0	9	11	0	0	4
102	102	7	6	7	8	0	8	12	0	0	1
102	102	8	7	8	8	0	7	13	0	0	1
102	102	9	8	9	8	0	6	14	0	0	1
102	102	10	9	10	8	0	6	14	0	0	0
102	102	11	10	11	8	0	4	16	0	0	2
102	102	12	11	12	8	0	2	18	0	0	2
102	102	13	12	13	8	0	1	19	0	0	1
102	102	14	13	14	8	0	1	19	0	0	0
102	102	15	14	15	8	0	1	19	0	0	0
103	103	1	1	1	9	8	11	0	0	0	0
103	103	2	1	2	9	3	7	9	0	5	9
103	103	3	2	3	8	1	8	11	1	3	2
103	103	4	3	4	8	1	7	12	0	0	1
103	103	5	4	5	8	0	6	14	0	1	2
103	103	6	5	6	8	0	4	16	0	0	2
103	103	7	6	7	8	0	3	17	0	0	1
103	103	8	7	8	8	0	3	17	0	0	0
103	103	9	8	9	8	0	2	18	0	0	1
103	103	10	9	10	8	0	1	19	0	0	1
103	103	11	10	11	8	0	1	19	0	0	0
103	103	12	11	12	8	0	0	20	0	0	1
103	103	13	12	13	8	0	0	20	0	0	0
103	103	14	13	14	8	0	0	20	0	0	0
103	103	15	14	15	8	0	0	20	0	0	0
104	104	1	1	1	21	7	0	0	0	0	0
104	104	2	1	2	0	16	12	0	21	12	0
104	104	3	2	3	0	8	13	7	0	8	7
104	104	4	3	4	0	2	17	9	0	6	2
104	104	5	4	5	0	2	10	16	0	0	7
104	104	6	5	6	0	1	9	18	0	1	2
104	104	7	6	7	0	0	8	20	0	1	2
104	104	8	7	8	0	0	4	24	0	0	4
104	104	9	8	9	0	0	1	27	0	0	3
104	104	10	9	10	0	0	1	27	0	0	0
104	104	11	10	11	0	0	1	27	0	0	0
104	104	12	11	12	0	0	1	27	0	0	0
104	104	13	12	13	0	0	0	28	0	0	1
104	104	14	13	14	0	0	0	28	0	0	0
104	104	15	14	15	0	0	0	28	0	0	0
105	105	1	1	1	8	12	8	0	0	0	0
105	105	2	1	2	6	6	9	7	2	8	7
105	105	3	2	3	4	3	11	10	2	5	3
105	105	4	3	4	4	1	7	16	0	2	6
105	105	5	4	5	4	0	4	20	0	1	4
105	105	6	5	6	4	0	2	22	0	0	2
105	105	7	6	7	4	0	0	24	0	0	2
105	105	8	7	8	4	0	0	24	0	0	0
105	105	9	8	9	4	0	0	24	0	0	0
105	105	10	9	10	4	0	0	24	0	0	0
105	105	11	10	11	4	0	0	24	0	0	0
105	105	12	11	12	4	0	0	24	0	0	0
105	105	13	12	13	4	0	0	24	0	0	0
105	105	14	13	14	4	0	0	24	0	0	0
105	105	15	14	15	4	0	0	24	0	0	0
106	106	1	1	1	15	1	12	0	0	0	0
106	106	2	1	2	13	3	10	2	2	0	2
106	106	3	2	3	10	2	10	6	3	4	4
106	106	4	3	4	9	2	7	10	1	1	4
106	106	5	4	5	9	0	7	12	0	2	2
106	106	6	5	6	9	0	6	13	0	0	1
106	106	7	6	7	9	0	3	16	0	0	3
106	106	8	7	8	9	0	1	18	0	0	2
106	106	9	8	9	9	0	0	19	0	0	1
106	106	10	9	10	9	0	0	19	0	0	0
106	106	11	10	11	9	0	0	19	0	0	0
106	106	12	11	12	9	0	0	19	0	0	0
106	106	13	12	13	9	0	0	19	0	0	0
106	106	14	13	14	9	0	0	19	0	0	0
106	106	15	14	15	9	0	0	19	0	0	0
107	107	1	1	1	10	11	7	0	0	0	0
107	107	2	1	2	7	7	10	4	3	7	4
107	107	3	2	3	2	5	14	7	5	7	3
107	107	4	3	4	1	2	11	14	1	4	7
107	107	5	4	5	1	0	8	19	0	2	5
107	107	6	5	6	1	0	6	21	0	0	2
107	107	7	6	7	1	0	5	22	0	0	1
107	107	8	7	8	1	0	3	24	0	0	2
107	107	9	8	9	1	0	2	25	0	0	1
107	107	10	9	10	1	0	1	26	0	0	1
107	107	11	10	11	1	0	1	26	0	0	0
107	107	12	11	12	1	0	1	26	0	0	0
107	107	13	12	13	1	0	1	26	0	0	0
107	107	14	13	14	1	0	1	26	0	0	0
107	107	15	14	15	1	0	0	27	0	0	1
108	108	1	1	1	17	7	4	0	0	0	0
108	108	2	1	2	5	10	13	0	12	9	0
108	108	3	2	3	3	4	18	3	2	8	3
108	108	4	3	4	3	1	17	7	0	3	4
108	108	5	4	5	2	2	13	11	1	0	4
108	108	6	5	6	2	1	11	14	0	1	3
108	108	7	6	7	2	0	12	14	0	1	0
108	108	8	7	8	2	0	10	16	0	0	2
108	108	9	8	9	2	0	8	18	0	0	2
108	108	10	9	10	2	0	7	19	0	0	1
108	108	11	10	11	2	0	6	20	0	0	1
108	108	12	11	12	2	0	6	20	0	0	0
108	108	13	12	13	2	0	2	24	0	0	4
108	108	14	13	14	2	0	2	24	0	0	0
108	108	15	14	15	2	0	1	25	0	0	1
109	109	1	1	1	14	6	8	0	0	0	0
109	109	2	1	2	6	10	7	5	8	4	5
109	109	3	2	3	4	3	12	9	2	9	4
109	109	4	3	4	4	0	9	15	0	3	6
109	109	5	4	5	4	0	3	21	0	0	6
109	109	6	5	6	4	0	3	21	0	0	0
109	109	7	6	7	4	0	2	22	0	0	1
109	109	8	7	8	4	0	2	22	0	0	0
109	109	9	8	9	4	0	0	24	0	0	2
109	109	10	9	10	4	0	0	24	0	0	0
109	109	11	10	11	4	0	0	24	0	0	0
109	109	12	11	12	4	0	0	24	0	0	0
109	109	13	12	13	4	0	0	24	0	0	0
109	109	14	13	14	4	0	0	24	0	0	0
109	109	15	14	15	4	0	0	24	0	0	0
110	110	1	1	1	19	2	7	0	0	0	0
110	110	2	1	2	18	2	6	2	1	1	2
110	110	3	2	3	17	0	6	5	1	3	3
110	110	4	3	4	17	0	4	7	0	0	2
110	110	5	4	5	17	0	2	9	0	0	2
110	110	6	5	6	17	0	2	9	0	0	0
110	110	7	6	7	17	0	1	10	0	0	1
110	110	8	7	8	17	0	0	11	0	0	1
110	110	9	8	9	17	0	0	11	0	0	0
110	110	10	9	10	17	0	0	11	0	0	0
110	110	11	10	11	17	0	0	11	0	0	0
110	110	12	11	12	17	0	0	11	0	0	0
110	110	13	12	13	17	0	0	11	0	0	0
110	110	14	13	14	17	0	0	11	0	0	0
110	110	15	14	15	17	0	0	11	0	0	0
111	111	1	1	1	26	1	1	0	0	0	0
111	111	2	1	2	26	1	0	1	0	0	1
111	111	3	2	3	26	0	1	1	0	1	0
111	111	4	3	4	26	0	1	1	0	0	0
111	111	5	4	5	26	0	1	1	0	0	0
111	111	6	5	6	26	0	1	1	0	0	0
111	111	7	6	7	26	0	1	1	0	0	0
111	111	8	7	8	26	0	1	1	0	0	0
111	111	9	8	9	26	0	0	2	0	0	1
111	111	10	9	10	26	0	0	2	0	0	0
111	111	11	10	11	26	0	0	2	0	0	0
111	111	12	11	12	26	0	0	2	0	0	0
111	111	13	12	13	26	0	0	2	0	0	0
111	111	14	13	14	26	0	0	2	0	0	0
111	111	15	14	15	26	0	0	2	0	0	0
112	112	1	1	1	18	7	3	0	0	0	0
112	112	2	1	2	9	8	8	3	9	8	3
112	112	3	2	3	2	8	12	6	7	7	3
112	112	4	3	4	1	5	13	9	1	4	3
112	112	5	4	5	1	1	10	16	0	4	7
112	112	6	5	6	1	0	11	16	0	1	0
112	112	7	6	7	1	0	9	18	0	0	2
112	112	8	7	8	1	0	6	21	0	0	3
112	112	9	8	9	1	0	4	23	0	0	2
112	112	10	9	10	1	0	3	24	0	0	1
112	112	11	10	11	1	0	1	26	0	0	2
112	112	12	11	12	1	0	0	27	0	0	1
112	112	13	12	13	1	0	0	27	0	0	0
112	112	14	13	14	1	0	0	27	0	0	0
112	112	15	14	15	1	0	0	27	0	0	0
113	113	1	1	1	17	8	3	0	0	0	0
113	113	2	1	2	13	5	8	2	4	7	2
113	113	3	2	3	13	1	10	4	0	4	2
113	113	4	3	4	11	1	11	5	2	2	1
113	113	5	4	5	11	1	4	12	0	0	7
113	113	6	5	6	11	0	3	14	0	1	2
113	113	7	6	7	11	0	2	15	0	0	1
113	113	8	7	8	11	0	1	16	0	0	1
113	113	9	8	9	11	0	1	16	0	0	0
113	113	10	9	10	11	0	1	16	0	0	0
113	113	11	10	11	11	0	1	16	0	0	0
113	113	12	11	12	11	0	0	17	0	0	1
113	113	13	12	13	11	0	0	17	0	0	0
113	113	14	13	14	11	0	0	17	0	0	0
113	113	15	14	15	11	0	0	17	0	0	0
114	114	1	1	1	8	10	10	0	0	0	0
114	114	2	1	2	6	7	9	6	2	5	6
114	114	3	2	3	2	6	11	9	4	5	3
114	114	4	3	4	1	3	13	11	1	4	2
114	114	5	4	5	0	3	10	15	1	1	4
114	114	6	5	6	0	2	7	19	0	1	4
114	114	7	6	7	0	0	6	22	0	2	3
114	114	8	7	8	0	0	5	23	0	0	1
114	114	9	8	9	0	0	4	24	0	0	1
114	114	10	9	10	0	0	3	25	0	0	1
114	114	11	10	11	0	0	1	27	0	0	2
114	114	12	11	12	0	0	1	27	0	0	0
114	114	13	12	13	0	0	1	27	0	0	0
114	114	14	13	14	0	0	0	28	0	0	1
114	114	15	14	15	0	0	0	28	0	0	0
115	115	1	1	1	17	10	2	0	0	0	0
115	115	2	1	2	10	5	11	3	7	12	3
115	115	3	2	3	4	7	10	8	6	4	5
115	115	4	3	4	3	1	13	12	1	7	4
115	115	5	4	5	3	0	9	17	0	1	5
115	115	6	5	6	3	0	8	18	0	0	1
115	115	7	6	7	3	0	6	20	0	0	2
115	115	8	7	8	3	0	2	24	0	0	4
115	115	9	8	9	3	0	0	26	0	0	2
115	115	10	9	10	3	0	0	26	0	0	0
115	115	11	10	11	3	0	0	26	0	0	0
115	115	12	11	12	3	0	0	26	0	0	0
115	115	13	12	13	3	0	0	26	0	0	0
115	115	14	13	14	3	0	0	26	0	0	0
115	115	15	14	15	3	0	0	26	0	0	0
116	116	1	1	1	8	10	10	0	0	0	0
116	116	2	1	2	1	12	12	3	7	5	3
116	116	3	2	3	0	6	16	6	1	7	3
116	116	4	3	4	0	0	16	12	0	6	6
116	116	5	4	5	0	0	11	17	0	0	5
116	116	6	5	6	0	0	6	22	0	0	5
116	116	7	6	7	0	0	6	22	0	0	0
116	116	8	7	8	0	0	5	23	0	0	1
116	116	9	8	9	0	0	4	24	0	0	1
116	116	10	9	10	0	0	2	26	0	0	2
116	116	11	10	11	0	0	1	27	0	0	1
116	116	12	11	12	0	0	0	28	0	0	1
116	116	13	12	13	0	0	0	28	0	0	0
116	116	14	13	14	0	0	0	28	0	0	0
116	116	15	14	15	0	0	0	28	0	0	0
