# 0.1.0+578d682 (2026-08-12)
replicate	t	S	E	I	R	Dead	flow_infection	flow_onset	flow_recovery	flow_death
172	0	180	1	0	0	0	0	0	0	0
172	1	180	1	0	0	0	0	0	0	0
172	2	180	1	0	0	0	0	0	0	0
172	3	180	1	0	0	0	0	0	0	0
172	4	180	1	0	0	0	0	0	0	0
172	5	180	1	0	0	0	0	0	0	0
172	6	180	0	1	0	0	0	1	0	0
172	7	180	0	1	0	0	0	0	0	0
172	8	179	1	1	0	0	1	0	0	0
172	9	178	2	1	0	0	1	0	0	0
172	10	178	2	1	0	0	0	0	0	0
172	11	178	2	1	0	0	0	0	0	0
172	12	178	1	2	0	0	0	1	0	0
172	13	178	1	2	0	0	0	0	0	0
172	14	178	1	2	0	0	0	0	0	0
172	15	178	1	2	0	0	0	0	0	0
172	16	178	0	2	1	0	0	1	1	0
172	17	178	0	2	1	0	0	0	0	0
172	18	178	0	2	1	0	0	0	0	0
172	19	177	1	2	1	0	1	0	0	0
172	20	177	1	2	1	0	0	0	0	0
172	21	176	2	2	1	0	1	0	0	0
172	22	176	2	2	1	0	0	0	0	0
172	23	175	3	2	1	0	1	0	0	0
172	24	175	3	2	1	0	0	0	0	0
172	25	175	3	2	1	0	0	0	0	0
172	26	175	2	3	1	0	0	1	0	0
172	27	174	3	3	1	0	1	0	0	0
172	28	174	3	3	1	0	0	0	0	0
172	29	173	4	3	1	0	1	0	0	0
172	30	172	5	3	1	0	1	0	0	0
172	31	172	5	3	1	0	0	0	0	0
172	32	171	6	2	2	0	1	0	1	0
172	33	171	6	2	2	0	0	0	0	0
172	34	169	8	2	2	0	2	0	0	0
172	35	165	12	2	2	0	4	0	0	0
172	36	163	12	4	2	0	2	2	0	0
172	37	163	12	1	4	1	0	0	2	1
173	0	180	1	0	0	0	0	0	0	0
173	1	180	1	0	0	0	0	0	0	0
173	2	180	0	1	0	0	0	1	0	0
173	3	179	1	1	0	0	1	0	0	0
173	4	179	1	1	0	0	0	0	0	0
173	5	179	1	1	0	0	0	0	0	0
173	6	179	1	0	1	0	0	0	1	0
173	7	179	1	0	1	0	0	0	0	0
173	8	179	1	0	1	0	0	0	0	0
173	9	179	1	0	1	0	0	0	0	0
173	10	179	1	0	1	0	0	0	0	0
173	11	179	1	0	1	0	0	0	0	0
173	12	179	1	0	1	0	0	0	0	0
173	13	179	1	0	1	0	0	0	0	0
173	14	179	1	0	1	0	0	0	0	0
173	15	179	1	0	1	0	0	0	0	0
173	16	179	1	0	1	0	0	0	0	0
173	17	179	1	0	1	0	0	0	0	0
173	18	179	0	1	1	0	0	1	0	0
173	19	179	0	1	1	0	0	0	0	0
173	20	179	0	1	1	0	0	0	0	0
173	21	179	0	1	1	0	0	0	0	0
173	22	179	0	1	1	0	0	0	0	0
173	23	179	0	0	1	1	0	0	0	1
173	24	179	0	0	1	1	0	0	0	0
173	25	179	0	0	1	1	0	0	0	0
173	26	179	0	0	1	1	0	0	0	0
173	27	179	0	0	1	1	0	0	0	0
173	28	179	0	0	1	1	0	0	0	0
173	29	179	0	0	1	1	0	0	0	0
173	30	179	0	0	1	1	0	0	0	0
173	31	179	0	0	1	1	0	0	0	0
173	32	179	0	0	1	1	0	0	0	0
173	33	179	0	0	1	1	0	0	0	0
173	34	179	0	0	1	1	0	0	0	0
173	35	179	0	0	1	1	0	0	0	0
173	36	179	0	0	1	1	0	0	0	0
173	37	179	0	0	1	1	0	0	0	0
174	0	180	1	0	0	0	0	0	0	0
174	1	180	0	1	0	0	0	1	0	0
174	2	180	0	1	0	0	0	0	0	0
174	3	179	1	1	0	0	1	0	0	0
174	4	179	0	2	0	0	0	1	0	0
174	5	178	1	2	0	0	1	0	0	0
174	6	178	0	3	0	0	0	1	0	0
174	7	177	1	3	0	0	1	0	0	0
174	8	177	1	3	0	0	0	0	0	0
174	9	177	1	3	0	0	0	0	0	0
174	10	176	2	3	0	0	1	0	0	0
174	11	176	2	3	0	0	0	0	0	0
174	12	175	3	3	0	0	1	0	0	0
174	13	175	2	3	1	0	0	1	1	0
174	14	174	3	2	1	1	1	0	0	1
174	15	173	4	2	1	1	1	0	0	0
174	16	173	4	2	1	1	0	0	0	0
174	17	173	4	2	1	1	0	0	0	0
174	18	173	4	2	1	1	0	0	0	0
174	19	172	5	2	1	1	1	0	0	0
174	20	172	5	2	1	1	0	0	0	0
174	21	172	5	2	1	1	0	0	0	0
174	22	172	4	3	1	1	0	1	0	0
174	23	172	4	2	2	1	0	0	1	0
174	24	172	4	2	2	1	0	0	0	0
174	25	172	4	1	3	1	0	0	1	0
174	26	171	5	1	3	1	1	0	0	0
174	27	171	4	2	3	1	0	1	0	0
174	28	171	4	2	3	1	0	0	0	0
174	29	170	5	2	3	1	1	0	0	0
174	30	170	4	3	3	1	0	1	0	0
174	31	169	5	2	4	1	1	0	1	0
174	32	169	5	2	4	1	0	0	0	0
174	33	169	4	3	4	1	0	1	0	0
174	34	168	4	4	4	1	1	1	0	0
174	35	168	4	4	4	1	0	0	0	0
174	36	168	4	4	4	1	0	0	0	0
174	37	167	5	4	4	1	1	0	0	0
175	0	180	1	0	0	0	0	0	0	0
175	1	180	1	0	0	0	0	0	0	0
175	2	180	1	0	0	0	0	0	0	0
175	3	180	1	0	0	0	0	0	0	0
175	4	180	1	0	0	0	0	0	0	0
175	5	180	1	0	0	0	0	0	0	0
175	6	180	1	0	0	0	0	0	0	0
175	7	180	0	1	0	0	0	1	0	0
175	8	180	0	1	0	0	0	0	0	0
175	9	180	0	1	0	0	0	0	0	0
175	10	180	0	1	0	0	0	0	0	0
175	11	180	0	1	0	0	0	0	0	0
175	12	180	0	1	0	0	0	0	0	0
175	13	180	0	1	0	0	0	0	0	0
175	14	180	0	1	0	0	0	0	0	0
175	15	178	2	1	0	0	2	0	0	0
175	16	177	2	2	0	0	1	1	0	0
175	17	177	2	2	0	0	0	0	0	0
175	18	177	2	2	0	0	0	0	0	0
175	19	175	4	1	1	0	2	0	1	0
175	20	174	5	1	1	0	1	0	0	0
175	21	174	4	2	1	0	0	1	0	0
175	22	173	5	2	1	0	1	0	0	0
175	23	173	5	2	1	0	0	0	0	0
175	24	173	5	2	1	0	0	0	0	0
175	25	173	5	2	1	0	0	0	0	0
175	26	173	3	4	1	0	0	2	0	0
175	27	173	3	4	1	0	0	0	0	0
175	28	172	4	3	2	0	1	0	1	0
175	29	172	4	3	2	0	0	0	0	0
175	30	170	6	3	2	0	2	0	0	0
175	31	168	8	2	3	0	2	0	1	0
175	32	168	7	3	3	0	0	1	0	0
175	33	167	8	3	3	0	1	0	0	0
175	34	167	7	4	3	0	0	1	0	0
175	35	163	10	5	3	0	4	1	0	0
175	36	162	8	8	3	0	1	3	0	0
175	37	158	12	8	3	0	4	0	0	0
176	0	180	1	0	0	0	0	0	0	0
176	1	180	1	0	0	0	0	0	0	0
176	2	180	1	0	0	0	0	0	0	0
176	3	180	1	0	0	0	0	0	0	0
176	4	180	1	0	0	0	0	0	0	0
176	5	180	1	0	0	0	0	0	0	0
176	6	180	1	0	0	0	0	0	0	0
176	7	180	1	0	0	0	0	0	0	0
176	8	180	1	0	0	0	0	0	0	0
176	9	180	1	0	0	0	0	0	0	0
176	10	180	1	0	0	0	0	0	0	0
176	11	180	1	0	0	0	0	0	0	0
176	12	180	0	1	0	0	0	1	0	0
176	13	179	1	1	0	0	1	0	0	0
176	14	179	1	1	0	0	0	0	0	0
176	15	179	1	1	0	0	0	0	0	0
176	16	179	1	1	0	0	0	0	0	0
176	17	179	1	1	0	0	0	0	0	0
176	18	179	1	1	0	0	0	0	0	0
176	19	179	1	1	0	0	0	0	0	0
176	20	179	1	1	0	0	0	0	0	0
176	21	178	2	1	0	0	1	0	0	0
176	22	178	2	1	0	0	0	0	0	0
176	23	177	3	1	0	0	1	0	0	0
176	24	176	4	1	0	0	1	0	0	0
176	25	175	4	2	0	0	1	1	0	0
176	26	175	4	2	0	0	0	0	0	0
176	27	175	4	2	0	0	0	0	0	0
176	28	172	5	4	0	0	3	2	0	0
176	29	172	5	4	0	0	0	0	0	0
176	30	171	5	5	0	0	1	1	0	0
176	31	170	5	6	0	0	1	1	0	0
176	32	167	8	6	0	0	3	0	0	0
176	33	167	6	8	0	0	0	2	0	0
176	34	163	10	7	0	1	4	0	0	1
176	35	161	12	4	3	1	2	0	3	0
176	36	160	13	4	3	1	1	0	0	0
176	37	160	8	9	3	1	0	5	0	0
177	0	180	1	0	0	0	0	0	0	0
177	1	180	1	0	0	0	0	0	0	0
177	2	180	1	0	0	0	0	0	0	0
177	3	180	1	0	0	0	0	0	0	0
177	4	180	1	0	0	0	0	0	0	0
177	5	180	1	0	0	0	0	0	0	0
177	6	180	1	0	0	0	0	0	0	0
177	7	180	1	0	0	0	0	0	0	0
177	8	180	1	0	0	0	0	0	0	0
177	9	180	1	0	0	0	0	0	0	0
177	10	180	1	0	0	0	0	0	0	0
177	11	180	1	0	0	0	0	0	0	0
177	12	180	1	0	0	0	0	0	0	0
177	13	180	1	0	0	0	0	0	0	0
177	14	180	1	0	0	0	0	0	0	0
177	15	180	1	0	0	0	0	0	0	0
177	16	180	1	0	0	0	0	0	0	0
177	17	180	1	0	0	0	0	0	0	0
177	18	180	1	0	0	0	0	0	0	0
177	19	180	1	0	0	0	0	0	0	0
177	20	180	1	0	0	0	0	0	0	0
177	21	180	1	0	0	0	0	0	0	0
177	22	180	1	0	0	0	0	0	0	0
177	23	180	1	0	0	0	0	0	0	0
177	24	180	1	0	0	0	0	0	0	0
177	25	180	1	0	0	0	0	0	0	0
177	26	180	1	0	0	0	0	0	0	0
177	27	180	1	0	0	0	0	0	0	0
177	28	180	1	0	0	0	0	0	0	0
177	29	180	0	1	0	0	0	1	0	0
177	30	180	0	1	0	0	0	0	0	0
177	31	180	0	1	0	0	0	0	0	0
177	32	179	1	1	0	0	1	0	0	0
177	33	179	1	1	0	0	0	0	0	0
177	34	179	1	1	0	0	0	0	0	0
177	35	179	1	1	0	0	0	0	0	0
177	36	178	2	1	0	0	1	0	0	0
177	37	178	2	1	0	0	0	0	0	0
178	0	180	1	0	0	0	0	0	0	0
178	1	180	0	1	0	0	0	1	0	0
178	2	180	0	1	0	0	0	0	0	0
178	3	180	0	1	0	0	0	0	0	0
178	4	180	0	1	0	0	0	0	0	0
178	5	180	0	1	0	0	0	0	0	0
178	6	180	0	1	0	0	0	0	0	0
178	7	180	0	1	0	0	0	0	0	0
178	8	180	0	1	0	0	0	0	0	0
178	9	180	0	1	0	0	0	0	0	0
178	10	180	0	1	0	0	0	0	0	0
178	11	180	0	1	0	0	0	0	0	0
178	12	180	0	1	0	0	0	0	0	0
178	13	180	0	1	0	0	0	0	0	0
178	14	180	0	1	0	0	0	0	0	0
178	15	180	0	1	0	0	0	0	0	0
178	16	180	0	1	0	0	0	0	0	0
178	17	180	0	1	0	0	0	0	0	0
178	18	179	1	1	0	0	1	0	0	0
178	19	179	1	1	0	0	0	0	0	0
178	20	179	1	1	0	0	0	0	0	0
178	21	178	2	1	0	0	1	0	0	0
178	22	178	2	1	0	0	0	0	0	0
178	23	178	1	2	0	0	0	1	0	0
178	24	178	1	2	0	0	0	0	0	0
178	25	178	0	3	0	0	0	1	0	0
178	26	178	0	3	0	0	0	0	0	0
178	27	176	2	3	0	0	2	0	0	0
178	28	176	2	3	0	0	0	0	0	0
178	29	176	2	2	0	1	0	0	0	1
178	30	175	3	2	0	1	1	0	0	0
178	31	174	4	2	0	1	1	0	0	0
178	32	174	3	3	0	1	0	1	0	0
178	33	172	5	3	0	1	2	0	0	0
178	34	172	5	3	0	1	0	0	0	0
178	35	172	5	3	0	1	0	0	0	0
178	36	171	5	4	0	1	1	1	0	0
178	37	167	8	5	0	1	4	1	0	0
179	0	180	1	0	0	0	0	0	0	0
179	1	180	1	0	0	0	0	0	0	0
179	2	180	1	0	0	0	0	0	0	0
179	3	180	1	0	0	0	0	0	0	0
179	4	180	1	0	0	0	0	0	0	0
179	5	180	1	0	0	0	0	0	0	0
179	6	180	1	0	0	0	0	0	0	0
179	7	180	0	1	0	0	0	1	0	0
179	8	178	2	1	0	0	2	0	0	0
179	9	178	2	1	0	0	0	0	0	0
179	10	178	1	2	0	0	0	1	0	0
179	11	177	2	1	0	1	1	0	0	1
179	12	177	2	1	0	1	0	0	0	0
179	13	176	2	2	0	1	1	1	0	0
179	14	176	1	3	0	1	0	1	0	0
179	15	176	1	3	0	1	0	0	0	0
179	16	176	0	4	0	1	0	1	0	0
179	17	175	1	4	0	1	1	0	0	0
179	18	171	4	5	0	1	4	1	0	0
179	19	171	3	6	0	1	0	1	0	0
179	20	171	3	6	0	1	0	0	0	0
179	21	171	3	5	1	1	0	0	1	0
179	22	171	3	5	1	1	0	0	0	0
179	23	169	4	5	2	1	2	1	1	0
179	24	169	4	5	2	1	0	0	0	0
179	25	167	6	5	2	1	2	0	0	0
179	26	166	7	5	2	1	1	0	0	0
179	27	166	5	7	2	1	0	2	0	0
179	28	165	6	5	4	1	1	0	2	0
179	29	164	7	4	5	1	1	0	1	0
179	30	164	6	5	5	1	0	1	0	0
179	31	160	9	6	5	1	4	1	0	0
179	32	160	8	7	5	1	0	1	0	0
179	33	159	9	5	7	1	1	0	2	0
179	34	157	11	5	7	1	2	0	0	0
179	35	157	10	6	7	1	0	1	0	0
179	36	156	8	9	7	1	1	3	0	0
179	37	153	11	9	7	1	3	0	0	0
180	0	180	1	0	0	0	0	0	0	0
180	1	180	1	0	0	0	0	0	0	0
180	2	180	0	1	0	0	0	1	0	0
180	3	180	0	0	1	0	0	0	1	0
180	4	180	0	0	1	0	0	0	0	0
180	5	180	0	0	1	0	0	0	0	0
180	6	180	0	0	1	0	0	0	0	0
180	7	180	0	0	1	0	0	0	0	0
180	8	180	0	0	1	0	0	0	0	0
180	9	180	0	0	1	0	0	0	0	0
180	10	180	0	0	1	0	0	0	0	0
180	11	180	0	0	1	0	0	0	0	0
180	12	180	0	0	1	0	0	0	0	0
180	13	180	0	0	1	0	0	0	0	0
180	14	180	0	0	1	0	0	0	0	0
180	15	180	0	0	1	0	0	0	0	0
180	16	180	0	0	1	0	0	0	0	0
180	17	180	0	0	1	0	0	0	0	0
180	18	180	0	0	1	0	0	0	0	0
180	19	180	0	0	1	0	0	0	0	0
180	20	180	0	0	1	0	0	0	0	0
180	21	180	0	0	1	0	0	0	0	0
180	22	180	0	0	1	0	0	0	0	0
180	23	180	0	0	1	0	0	0	0	0
180	24	180	0	0	1	0	0	0	0	0
180	25	180	0	0	1	0	0	0	0	0
180	26	180	0	0	1	0	0	0	0	0
180	27	180	0	0	1	0	0	0	0	0
180	28	180	0	0	1	0	0	0	0	0
180	29	180	0	0	1	0	0	0	0	0
180	30	180	0	0	1	0	0	0	0	0
180	31	180	0	0	1	0	0	0	0	0
180	32	180	0	0	1	0	0	0	0	0
180	33	180	0	0	1	0	0	0	0	0
180	34	180	0	0	1	0	0	0	0	0
180	35	180	0	0	1	0	0	0	0	0
180	36	180	0	0	1	0	0	0	0	0
180	37	180	0	0	1	0	0	0	0	0
181	0	180	1	0	0	0	0	0	0	0
181	1	180	1	0	0	0	0	0	0	0
181	2	180	1	0	0	0	0	0	0	0
181	3	180	1	0	0	0	0	0	0	0
181	4	180	1	0	0	0	0	0	0	0
181	5	180	1	0	0	0	0	0	0	0
181	6	180	1	0	0	0	0	0	0	0
181	7	180	1	0	0	0	0	0	0	0
181	8	180	1	0	0	0	0	0	0	0
181	9	180	0	1	0	0	0	1	0	0
181	10	180	0	1	0	0	0	0	0	0
181	11	179	1	1	0	0	1	0	0	0
181	12	179	1	1	0	0	0	0	0	0
181	13	179	1	1	0	0	0	0	0	0
181	14	179	1	1	0	0	0	0	0	0
181	15	179	1	1	0	0	0	0	0	0
181	16	179	1	1	0	0	0	0	0	0
181	17	179	1	1	0	0	0	0	0	0
181	18	178	1	2	0	0	1	1	0	0
181	19	178	1	2	0	0	0	0	0	0
181	20	177	1	3	0	0	1	1	0	0
181	21	177	1	3	0	0	0	0	0	0
181	22	176	2	3	0	0	1	0	0	0
181	23	176	2	3	0	0	0	0	0	0
181	24	176	2	3	0	0	0	0	0	0
181	25	176	2	3	0	0	0	0	0	0
181	26	176	1	4	0	0	0	1	0	0
181	27	176	1	4	0	0	0	0	0	0
181	28	174	3	4	0	0	2	0	0	0
181	29	172	5	4	0	0	2	0	0	0
181	30	170	6	4	1	0	2	1	1	0
181	31	170	4	6	1	0	0	2	0	0
181	32	169	5	6	1	0	1	0	0	0
181	33	169	4	6	1	1	0	1	0	1
181	34	168	5	6	1	1	1	0	0	0
181	35	166	7	6	1	1	2	0	0	0
181	36	164	9	6	1	1	2	0	0	0
181	37	159	13	7	1	1	5	1	0	0
182	0	180	1	0	0	0	0	0	0	0
182	1	180	1	0	0	0	0	0	0	0
182	2	180	1	0	0	0	0	0	0	0
182	3	180	1	0	0	0	0	0	0	0
182	4	180	1	0	0	0	0	0	0	0
182	5	180	1	0	0	0	0	0	0	0
182	6	180	1	0	0	0	0	0	0	0
182	7	180	1	0	0	0	0	0	0	0
182	8	180	1	0	0	0	0	0	0	0
182	9	180	1	0	0	0	0	0	0	0
182	10	180	1	0	0	0	0	0	0	0
182	11	180	1	0	0	0	0	0	0	0
182	12	180	1	0	0	0	0	0	0	0
182	13	180	1	0	0	0	0	0	0	0
182	14	180	1	0	0	0	0	0	0	0
182	15	180	1	0	0	0	0	0	0	0
182	16	180	1	0	0	0	0	0	0	0
182	17	180	1	0	0	0	0	0	0	0
182	18	180	1	0	0	0	0	0	0	0
182	19	180	1	0	0	0	0	0	0	0
182	20	180	1	0	0	0	0	0	0	0
182	21	180	1	0	0	0	0	0	0	0
182	22	180	1	0	0	0	0	0	0	0
182	23	180	1	0	0	0	0	0	0	0
182	24	180	0	1	0	0	0	1	0	0
182	25	180	0	1	0	0	0	0	0	0
182	26	179	1	1	0	0	1	0	0	0
182	27	179	1	1	0	0	0	0	0	0
182	28	178	2	1	0	0	1	0	0	0
182	29	178	2	1	0	0	0	0	0	0
182	30	178	1	2	0	0	0	1	0	0
182	31	177	2	1	1	0	1	0	1	0
182	32	175	4	1	1	0	2	0	0	0
182	33	175	4	1	1	0	0	0	0	0
182	34	175	4	1	1	0	0	0	0	0
182	35	175	4	1	1	0	0	0	0	0
182	36	175	4	1	1	0	0	0	0	0
182	37	175	4	1	1	0	0	0	0	0
183	0	180	1	0	0	0	0	0	0	0
183	1	180	1	0	0	0	0	0	0	0
183	2	180	1	0	0	0	0	0	0	0
183	3	180	1	0	0	0	0	0	0	0
183	4	180	1	0	0	0	0	0	0	0
183	5	180	1	0	0	0	0	0	0	0
183	6	180	1	0	0	0	0	0	0	0
183	7	180	1	0	0	0	0	0	0	0
183	8	180	1	0	0	0	0	0	0	0
183	9	180	1	0	0	0	0	0	0	0
183	10	180	1	0	0	0	0	0	0	0
183	11	180	1	0	0	0	0	0	0	0
183	12	180	1	0	0	0	0	0	0	0
183	13	180	1	0	0	0	0	0	0	0
183	14	180	1	0	0	0	0	0	0	0
183	15	180	0	1	0	0	0	1	0	0
183	16	179	1	1	0	0	1	0	0	0
183	17	179	1	1	0	0	0	0	0	0
183	18	179	1	1	0	0	0	0	0	0
183	19	178	2	1	0	0	1	0	0	0
183	20	178	1	2	0	0	0	1	0	0
183	21	178	1	2	0	0	0	0	0	0
183	22	178	1	2	0	0	0	0	0	0
183	23	178	1	2	0	0	0	0	0	0
183	24	178	0	3	0	0	0	1	0	0
183	25	177	1	3	0	0	1	0	0	0
183	26	177	1	3	0	0	0	0	0	0
183	27	177	1	3	0	0	0	0	0	0
183	28	177	1	2	0	1	0	0	0	1
183	29	177	1	2	0	1	0	0	0	0
183	30	176	2	2	0	1	1	0	0	0
183	31	176	2	1	1	1	0	0	1	0
183	32	176	2	1	1	1	0	0	0	0
183	33	175	3	1	1	1	1	0	0	0
183	34	175	2	2	1	1	0	1	0	0
183	35	175	2	2	1	1	0	0	0	0
183	36	173	4	2	1	1	2	0	0	0
183	37	173	4	2	1	1	0	0	0	0
184	0	180	1	0	0	0	0	0	0	0
184	1	180	1	0	0	0	0	0	0	0
184	2	180	1	0	0	0	0	0	0	0
184	3	180	0	1	0	0	0	1	0	0
184	4	180	0	1	0	0	0	0	0	0
184	5	180	0	1	0	0	0	0	0	0
184	6	179	1	1	0	0	1	0	0	0
184	7	178	2	1	0	0	1	0	0	0
184	8	178	2	1	0	0	0	0	0	0
184	9	178	2	1	0	0	0	0	0	0
184	10	178	2	1	0	0	0	0	0	0
184	11	178	2	1	0	0	0	0	0	0
184	12	178	2	1	0	0	0	0	0	0
184	13	178	1	2	0	0	0	1	0	0
184	14	178	1	2	0	0	0	0	0	0
184	15	178	1	2	0	0	0	0	0	0
184	16	178	1	2	0	0	0	0	0	0
184	17	177	1	3	0	0	1	1	0	0
184	18	176	2	3	0	0	1	0	0	0
184	19	175	3	3	0	0	1	0	0	0
184	20	175	3	3	0	0	0	0	0	0
184	21	174	4	3	0	0	1	0	0	0
184	22	174	3	4	0	0	0	1	0	0
184	23	174	3	4	0	0	0	0	0	0
184	24	172	5	4	0	0	2	0	0	0
184	25	172	5	4	0	0	0	0	0	0
184	26	170	7	4	0	0	2	0	0	0
184	27	169	8	3	0	1	1	0	0	1
184	28	167	8	5	0	1	2	2	0	0
184	29	165	10	4	1	1	2	0	1	0
184	30	163	12	3	1	2	2	0	0	1
184	31	162	10	6	1	2	1	3	0	0
184	32	161	10	7	1	2	1	1	0	0
184	33	160	9	8	2	2	1	2	1	0
184	34	158	11	8	2	2	2	0	0	0
184	35	152	17	8	2	2	6	0	0	0
184	36	145	20	11	2	3	7	4	0	1
184	37	143	17	15	3	3	2	5	1	0
185	0	180	1	0	0	0	0	0	0	0
185	1	180	1	0	0	0	0	0	0	0
185	2	180	1	0	0	0	0	0	0	0
185	3	180	1	0	0	0	0	0	0	0
185	4	180	1	0	0	0	0	0	0	0
185	5	180	1	0	0	0	0	0	0	0
185	6	180	1	0	0	0	0	0	0	0
185	7	180	1	0	0	0	0	0	0	0
185	8	180	1	0	0	0	0	0	0	0
185	9	180	1	0	0	0	0	0	0	0
185	10	180	1	0	0	0	0	0	0	0
185	11	180	1	0	0	0	0	0	0	0
185	12	180	1	0	0	0	0	0	0	0
185	13	180	0	1	0	0	0	1	0	0
185	14	180	0	1	0	0	0	0	0	0
185	15	180	0	1	0	0	0	0	0	0
185	16	179	1	1	0	0	1	0	0	0
185	17	179	1	1	0	0	0	0	0	0
185	18	179	1	1	0	0	0	0	0	0
185	19	178	2	1	0	0	1	0	0	0
185	20	178	2	1	0	0	0	0	0	0
185	21	178	2	1	0	0	0	0	0	0
185	22	177	3	1	0	0	1	0	0	0
185	23	177	3	1	0	0	0	0	0	0
185	24	177	3	1	0	0	0	0	0	0
185	25	177	3	1	0	0	0	0	0	0
185	26	177	2	2	0	0	0	1	0	0
185	27	176	3	2	0	0	1	0	0	0
185	28	176	3	2	0	0	0	0	0	0
185	29	175	4	2	0	0	1	0	0	0
185	30	175	4	2	0	0	0	0	0	0
185	31	174	5	1	1	0	1	0	1	0
185	32	173	6	1	1	0	1	0	0	0
185	33	173	3	4	1	0	0	3	0	0
185	34	173	3	2	3	0	0	0	2	0
185	35	173	3	2	3	0	0	0	0	0
185	36	173	3	1	4	0	0	0	1	0
185	37	173	3	1	4	0	0	0	0	0
186	0	180	1	0	0	0	0	0	0	0
186	1	180	1	0	0	0	0	0	0	0
186	2	180	1	0	0	0	0	0	0	0
186	3	180	1	0	0	0	0	0	0	0
186	4	180	0	1	0	0	0	1	0	0
186	5	179	1	1	0	0	1	0	0	0
186	6	179	0	2	0	0	0	1	0	0
186	7	177	2	1	0	1	2	0	0	1
186	8	177	2	1	0	1	0	0	0	0
186	9	177	2	1	0	1	0	0	0	0
186	10	177	2	1	0	1	0	0	0	0
186	11	176	2	2	0	1	1	1	0	0
186	12	176	1	3	0	1	0	1	0	0
186	13	176	1	3	0	1	0	0	0	0
186	14	175	2	3	0	1	1	0	0	0
186	15	173	3	4	0	1	2	1	0	0
186	16	171	5	4	0	1	2	0	0	0
186	17	169	7	2	2	1	2	0	2	0
186	18	168	7	3	2	1	1	1	0	0
186	19	168	7	3	2	1	0	0	0	0
186	20	168	6	4	2	1	0	1	0	0
186	21	167	5	6	2	1	1	2	0	0
186	22	166	6	6	2	1	1	0	0	0
186	23	164	8	5	3	1	2	0	1	0
186	24	164	8	5	3	1	0	0	0	0
186	25	163	8	6	3	1	1	1	0	0
186	26	162	7	8	3	1	1	2	0	0
186	27	160	9	8	3	1	2	0	0	0
186	28	159	8	10	3	1	1	2	0	0
186	29	159	6	11	4	1	0	2	1	0
186	30	157	7	10	6	1	2	1	2	0
186	31	156	8	8	7	2	1	0	1	1
186	32	152	12	7	7	3	4	0	0	1
186	33	151	13	7	7	3	1	0	0	0
186	34	151	12	8	7	3	0	1	0	0
186	35	147	14	10	7	3	4	2	0	0
186	36	146	10	14	8	3	1	5	1	0
186	37	143	11	14	9	4	3	2	1	1
187	0	180	1	0	0	0	0	0	0	0
187	1	180	1	0	0	0	0	0	0	0
187	2	180	1	0	0	0	0	0	0	0
187	3	180	0	1	0	0	0	1	0	0
187	4	180	0	1	0	0	0	0	0	0
187	5	180	0	1	0	0	0	0	0	0
187	6	180	0	1	0	0	0	0	0	0
187	7	180	0	1	0	0	0	0	0	0
187	8	180	0	1	0	0	0	0	0	0
187	9	178	2	1	0	0	2	0	0	0
187	10	178	1	2	0	0	0	1	0	0
187	11	178	1	2	0	0	0	0	0	0
187	12	177	2	1	1	0	1	0	1	0
187	13	177	1	2	1	0	0	1	0	0
187	14	177	1	2	1	0	0	0	0	0
187	15	177	1	2	1	0	0	0	0	0
187	16	177	1	2	1	0	0	0	0	0
187	17	177	1	2	1	0	0	0	0	0
187	18	177	1	1	1	1	0	0	0	1
187	19	177	1	1	1	1	0	0	0	0
187	20	177	1	1	1	1	0	0	0	0
187	21	176	2	1	1	1	1	0	0	0
187	22	176	2	1	1	1	0	0	0	0
187	23	175	3	1	1	1	1	0	0	0
187	24	175	3	1	1	1	0	0	0	0
187	25	175	3	1	1	1	0	0	0	0
187	26	175	3	1	1	1	0	0	0	0
187	27	175	2	2	1	1	0	1	0	0
187	28	174	2	3	1	1	1	1	0	0
187	29	172	4	3	1	1	2	0	0	0
187	30	172	4	3	1	1	0	0	0	0
187	31	172	4	3	1	1	0	0	0	0
187	32	171	4	3	1	2	1	1	0	1
187	33	171	3	3	2	2	0	1	1	0
187	34	170	4	2	3	2	1	0	1	0
187	35	170	3	2	4	2	0	1	1	0
187	36	169	2	4	4	2	1	2	0	0
187	37	169	2	4	4	2	0	0	0	0
188	0	180	1	0	0	0	0	0	0	0
188	1	180	1	0	0	0	0	0	0	0
188	2	180	1	0	0	0	0	0	0	0
188	3	180	1	0	0	0	0	0	0	0
188	4	180	1	0	0	0	0	0	0	0
188	5	180	1	0	0	0	0	0	0	0
188	6	180	1	0	0	0	0	0	0	0
188	7	180	1	0	0	0	0	0	0	0
188	8	180	1	0	0	0	0	0	0	0
188	9	180	1	0	0	0	0	0	0	0
188	10	180	1	0	0	0	0	0	0	0
188	11	180	1	0	0	0	0	0	0	0
188	12	180	0	1	0	0	0	1	0	0
188	13	180	0	1	0	0	0	0	0	0
188	14	180	0	1	0	0	0	0	0	0
188	15	179	1	1	0	0	1	0	0	0
188	16	179	1	1	0	0	0	0	0	0
188	17	179	1	1	0	0	0	0	0	0
188	18	178	2	1	0	0	1	0	0	0
188	19	178	2	1	0	0	0	0	0	0
188	20	178	2	1	0	0	0	0	0	0
188	21	178	2	0	0	1	0	0	0	1
188	22	178	2	0	0	1	0	0	0	0
188	23	178	2	0	0	1	0	0	0	0
188	24	178	1	1	0	1	0	1	0	0
